,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_pca__n_components,param_rf__class_weight,param_rf__criterion,param_rf__max_features,param_rf__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
13,50.53222427368164,0.7275236369982058,0.6137550830841064,0.01102086348200446,15,balanced,entropy,sqrt,3000,"{'pca__n_components': 15, 'rf__class_weight': 'balanced', 'rf__criterion': 'entropy', 'rf__max_features': 'sqrt', 'rf__n_estimators': 3000}",-0.5307376915398392,-0.545966651836849,-0.4989632509524056,-0.5926875436175594,-0.5147732503773502,-0.5366256776648007,0.03212737760046885,7
14,84.46352353096009,1.2999549940396087,1.0232834339141845,0.07867009612429965,15,balanced,entropy,sqrt,5000,"{'pca__n_components': 15, 'rf__class_weight': 'balanced', 'rf__criterion': 'entropy', 'rf__max_features': 'sqrt', 'rf__n_estimators': 5000}",-0.530519667984207,-0.5456172415129779,-0.4987214575709632,-0.592314512080705,-0.5139819534329321,-0.536230966516357,0.03214985852788411,5
15,2.4309930324554445,0.08956931306734589,0.04509329795837402,0.0011463180457087676,20,balanced,entropy,sqrt,100,"{'pca__n_components': 20, 'rf__class_weight': 'balanced', 'rf__criterion': 'entropy', 'rf__max_features': 'sqrt', 'rf__n_estimators': 100}",-0.5308867334063211,-0.5500311457947817,-0.5017980930006343,-0.5952950776134315,-0.5186228816368172,-0.5393267862903972,0.032110191300105236,9
16,11.097458648681641,0.21409818946243167,0.14187402725219728,0.001745108169349396,20,balanced,entropy,sqrt,500,"{'pca__n_components': 20, 'rf__class_weight': 'balanced', 'rf__criterion': 'entropy', 'rf__max_features': 'sqrt', 'rf__n_estimators': 500}",-0.5275455702100366,-0.546505949639524,-0.4987828871835108,-0.588796865175264,-0.5127694264893229,-0.5348801397395317,0.03126616039827088,4
17,32.471990966796874,0.5172717834764884,0.3337815761566162,0.00919936706704565,20,balanced,entropy,sqrt,1500,"{'pca__n_components': 20, 'rf__class_weight': 'balanced', 'rf__criterion': 'entropy', 'rf__max_features': 'sqrt', 'rf__n_estimators': 1500}",-0.526304799951884,-0.542989783137259,-0.5005374965610979,-0.589574480867146,-0.5128548789826143,-0.5344522879000002,0.03096574780561335,3
18,64.5631369113922,1.202465389026682,0.6057024002075195,0.009185767094527113,20,balanced,entropy,sqrt,3000,"{'pca__n_components': 20, 'rf__class_weight': 'balanced', 'rf__criterion': 'entropy', 'rf__max_features': 'sqrt', 'rf__n_estimators': 3000}",-0.5261863079788669,-0.5431204109251476,-0.4991043476821922,-0.5889641312944998,-0.5130683759073198,-0.5340887147576053,0.03105186465803685,2
19,107.14489250183105,1.817234050911123,0.9888789653778076,0.026378872799873852,20,balanced,entropy,sqrt,5000,"{'pca__n_components': 20, 'rf__class_weight': 'balanced', 'rf__criterion': 'entropy', 'rf__max_features': 'sqrt', 'rf__n_estimators': 5000, 'auc': 0.5490832094427175, 'precision': 0.0, 'recall': 0.0, 'datagroup': 0}",-0.5260173820763787,-0.5431038160733932,-0.4986295824214925,-0.5876891632632596,-0.5123356638214154,-0.5335551215311879,0.030817359476107926,1
0,1.2477481842041016,0.027362112431568865,0.02132105827331543,0.0002813653605078965,5,balanced,entropy,sqrt,100,"{'pca__n_components': 5, 'rf__class_weight': 'balanced', 'rf__criterion': 'entropy', 'rf__max_features': 'sqrt', 'rf__n_estimators': 100}",-0.5668537386790737,-0.5747941998195794,-0.5477965515919841,-0.5711253206116539,-0.5816507663339672,-0.5684441154072517,0.01140858669367061,20
1,5.79964017868042,0.19044218537961152,0.09282159805297852,0.0005164918419151603,5,balanced,entropy,sqrt,500,"{'pca__n_components': 5, 'rf__class_weight': 'balanced', 'rf__criterion': 'entropy', 'rf__max_features': 'sqrt', 'rf__n_estimators': 500}",-0.5594828018656711,-0.5727306384027842,-0.5427019737669194,-0.5670436205266167,-0.5785898636094234,-0.5641097796342829,0.01242821415603261,19
2,16.94258770942688,0.3264025204486496,0.277133846282959,0.015202119779885143,5,balanced,entropy,sqrt,1500,"{'pca__n_components': 5, 'rf__class_weight': 'balanced', 'rf__criterion': 'entropy', 'rf__max_features': 'sqrt', 'rf__n_estimators': 1500}",-0.5579950839812233,-0.5697030595462487,-0.5408204485036865,-0.5639690136973818,-0.5780240582311349,-0.562102332791935,0.012526332084127866,16
3,33.6103973865509,0.4822503504170852,0.6233259677886963,0.15838133821231348,5,balanced,entropy,sqrt,3000,"{'pca__n_components': 5, 'rf__class_weight': 'balanced', 'rf__criterion': 'entropy', 'rf__max_features': 'sqrt', 'rf__n_estimators': 3000}",-0.5582373896428807,-0.5703256583657571,-0.5416797241225512,-0.5650638586806729,-0.5780231170303841,-0.5626659495684492,0.012331240820812505,17
4,56.15521354675293,0.768152839186044,0.9017457962036133,0.006319537472547906,5,balanced,entropy,sqrt,5000,"{'pca__n_components': 5, 'rf__class_weight': 'balanced', 'rf__criterion': 'entropy', 'rf__max_features': 'sqrt', 'rf__n_estimators': 5000}",-0.5587883761180528,-0.5724792577601077,-0.5428213031706265,-0.563373724416425,-0.5783223825097994,-0.5631570087950022,0.012243902368483802,18
5,1.5596059799194335,0.03287029029875679,0.03400344848632812,0.0014816137315815823,10,balanced,entropy,sqrt,100,"{'pca__n_components': 10, 'rf__class_weight': 'balanced', 'rf__criterion': 'entropy', 'rf__max_features': 'sqrt', 'rf__n_estimators': 100}",-0.5333760813680595,-0.5502486409473101,-0.5208438297162961,-0.559990771145207,-0.5701525822741433,-0.5469223810902032,0.017804955199251262,15
6,7.40494737625122,0.21330125855402002,0.1336824893951416,0.007171945368434569,10,balanced,entropy,sqrt,500,"{'pca__n_components': 10, 'rf__class_weight': 'balanced', 'rf__criterion': 'entropy', 'rf__max_features': 'sqrt', 'rf__n_estimators': 500}",-0.529937808300589,-0.5470559861940731,-0.5171072875715931,-0.5509870090470275,-0.5612261305213125,-0.541262844326919,0.015737852655514882,14
7,21.85106234550476,0.3878959371538434,0.31627569198608396,0.016245778632453373,10,balanced,entropy,sqrt,1500,"{'pca__n_components': 10, 'rf__class_weight': 'balanced', 'rf__criterion': 'entropy', 'rf__max_features': 'sqrt', 'rf__n_estimators': 1500}",-0.5281460988952514,-0.5440392343808518,-0.5158556325157931,-0.5493244784482791,-0.5621162940334181,-0.5398963476547187,0.01622222862653992,11
8,43.58414149284363,0.9002457970236699,0.5816075801849365,0.024339641786048,10,balanced,entropy,sqrt,3000,"{'pca__n_components': 10, 'rf__class_weight': 'balanced', 'rf__criterion': 'entropy', 'rf__max_features': 'sqrt', 'rf__n_estimators': 3000}",-0.528448930563274,-0.5433159328600247,-0.5160379412102465,-0.5491683841414382,-0.5629309124487744,-0.5399804202447516,0.016300226832606422,12
9,72.56137976646423,1.300122776222081,0.9485807418823242,0.029758834815028692,10,balanced,entropy,sqrt,5000,"{'pca__n_components': 10, 'rf__class_weight': 'balanced', 'rf__criterion': 'entropy', 'rf__max_features': 'sqrt', 'rf__n_estimators': 5000}",-0.5294588210574938,-0.5442829794611245,-0.5162849099341135,-0.5496454235090427,-0.5625363333999607,-0.5404416934723469,0.016073648718078093,13
10,1.5779975414276124,0.014210676144159056,0.03275995254516602,0.0008222481485439526,15,balanced,entropy,sqrt,100,"{'pca__n_components': 15, 'rf__class_weight': 'balanced', 'rf__criterion': 'entropy', 'rf__max_features': 'sqrt', 'rf__n_estimators': 100}",-0.5216520645904895,-0.5527350768366485,-0.5124766882647558,-0.5430610980746575,-0.5690941004556217,-0.5398038056444346,0.020552402031495203,10
11,7.298243379592895,0.070487056703286,0.13633623123168945,0.01540906503097633,15,balanced,entropy,sqrt,500,"{'pca__n_components': 15, 'rf__class_weight': 'balanced', 'rf__criterion': 'entropy', 'rf__max_features': 'sqrt', 'rf__n_estimators': 500}",-0.5232583172621312,-0.5425415329343152,-0.5104854217138136,-0.5377466557688074,-0.5671954321304034,-0.5362454719618942,0.01914178856325655,8
12,21.781691312789917,0.1804762261883885,0.31931605339050295,0.0160006278034728,15,balanced,entropy,sqrt,1500,"{'pca__n_components': 15, 'rf__class_weight': 'balanced', 'rf__criterion': 'entropy', 'rf__max_features': 'sqrt', 'rf__n_estimators': 1500}",-0.5214747374282813,-0.5413912736442594,-0.5108551244372546,-0.5392890381872603,-0.5647339086497882,-0.5355488164693687,0.018481078415236905,7
13,43.40792336463928,0.26796788599239474,0.5917579650878906,0.030503833912067516,15,balanced,entropy,sqrt,3000,"{'pca__n_components': 15, 'rf__class_weight': 'balanced', 'rf__criterion': 'entropy', 'rf__max_features': 'sqrt', 'rf__n_estimators': 3000}",-0.5218496150941169,-0.5418605120943679,-0.510815593405727,-0.5366758052472484,-0.5648992377617231,-0.5352201527206367,0.018446762195809315,5
14,72.24729356765747,0.5043874149883634,0.9466862201690673,0.030747706497817703,15,balanced,entropy,sqrt,5000,"{'pca__n_components': 15, 'rf__class_weight': 'balanced', 'rf__criterion': 'entropy', 'rf__max_features': 'sqrt', 'rf__n_estimators': 5000}",-0.5217307973222005,-0.542149285980181,-0.5105934287272449,-0.5379227528959216,-0.5650595594688086,-0.5354911648788713,0.01862137554683479,6
15,2.24355263710022,0.1060573607483265,0.03826274871826172,0.0038076334060962516,20,balanced,entropy,sqrt,100,"{'pca__n_components': 20, 'rf__class_weight': 'balanced', 'rf__criterion': 'entropy', 'rf__max_features': 'sqrt', 'rf__n_estimators': 100}",-0.5222967012267214,-0.5475899291518924,-0.5098948497103453,-0.542859841019359,-0.5727830019040847,-0.5390848646024806,0.021707373984292413,9
16,9.375576543807984,0.14289095263790555,0.1377739429473877,0.007922855753051914,20,balanced,entropy,sqrt,500,"{'pca__n_components': 20, 'rf__class_weight': 'balanced', 'rf__criterion': 'entropy', 'rf__max_features': 'sqrt', 'rf__n_estimators': 500}",-0.521378148498711,-0.5401563677011133,-0.5067104150608507,-0.5385323061491867,-0.5664636961575858,-0.5346481867134896,0.02007120366050445,4
17,27.654596710205077,0.30482245689995807,0.29935030937194823,0.0031340873070098752,20,balanced,entropy,sqrt,1500,"{'pca__n_components': 20, 'rf__class_weight': 'balanced', 'rf__criterion': 'entropy', 'rf__max_features': 'sqrt', 'rf__n_estimators': 1500}",-0.5190255764470948,-0.5381848960112965,-0.5095308953623456,-0.5376900222971925,-0.5651961476723334,-0.5339255075580526,0.019116861382894,2
18,54.80580291748047,0.5931278262172506,0.5581108093261719,0.003910777627683438,20,balanced,entropy,sqrt,3000,"{'pca__n_components': 20, 'rf__class_weight': 'balanced', 'rf__criterion': 'entropy', 'rf__max_features': 'sqrt', 'rf__n_estimators': 3000, 'auc': 0.5701141416487426, 'precision': 0.0, 'recall': 0.0, 'datagroup': 1}",-0.5195435688672743,-0.5385044113491144,-0.5088398141415381,-0.5371437397773303,-0.563704518770662,-0.5335472105811838,0.01872714350361441,1
19,91.38750500679016,0.5527754252066095,0.9192271709442139,0.03267518420016015,20,balanced,entropy,sqrt,5000,"{'pca__n_components': 20, 'rf__class_weight': 'balanced', 'rf__criterion': 'entropy', 'rf__max_features': 'sqrt', 'rf__n_estimators': 5000}",-0.5201185207574319,-0.5385179294055518,-0.509131359542869,-0.5383552180062995,-0.5637464425936849,-0.5339738940611675,0.018629931795489878,3
0,1.6174902439117431,0.04944554540311706,0.0252166748046875,0.0004350153171202949,5,balanced,entropy,sqrt,100,"{'pca__n_components': 5, 'rf__class_weight': 'balanced', 'rf__criterion': 'entropy', 'rf__max_features': 'sqrt', 'rf__n_estimators': 100}",-0.5585808527637294,-0.5552616377648579,-0.5468053956751441,-0.5987662467850781,-0.5577369121030922,-0.5634302090183804,0.018153101255272933,20
1,7.744742774963379,0.1865783160592949,0.12146754264831543,0.012877167708052292,5,balanced,entropy,sqrt,500,"{'pca__n_components': 5, 'rf__class_weight': 'balanced', 'rf__criterion': 'entropy', 'rf__max_features': 'sqrt', 'rf__n_estimators': 500}",-0.5532603439112074,-0.5531450454118986,-0.5434922241730538,-0.5933315528037088,-0.553316835271741,-0.559309200314322,0.017425217998152262,19
2,22.992391633987427,0.691283744006742,0.32998971939086913,0.0028594677011975008,5,balanced,entropy,sqrt,1500,"{'pca__n_components': 5, 'rf__class_weight': 'balanced', 'rf__criterion': 'entropy', 'rf__max_features': 'sqrt', 'rf__n_estimators': 1500}",-0.5521173835679157,-0.5527907671834812,-0.5419030268831571,-0.5921980489279772,-0.5543863399450056,-0.5586791133015073,0.01732693245349594,18
3,45.14677267074585,1.5280041189940958,0.6453708171844482,0.00628968465282283,5,balanced,entropy,sqrt,3000,"{'pca__n_components': 5, 'rf__class_weight': 'balanced', 'rf__criterion': 'entropy', 'rf__max_features': 'sqrt', 'rf__n_estimators': 3000}",-0.5523502701143473,-0.5519985896624311,-0.541190489285458,-0.591854009075797,-0.5549761378607198,-0.5584738991997507,0.01734710808617341,17
4,74.78778538703918,2.246016781482267,1.0777396202087401,0.019656487216205585,5,balanced,entropy,sqrt,5000,"{'pca__n_components': 5, 'rf__class_weight': 'balanced', 'rf__criterion': 'entropy', 'rf__max_features': 'sqrt', 'rf__n_estimators': 5000}",-0.5516431518199485,-0.5513286864609049,-0.5405300343820083,-0.5914282433480997,-0.5545827385032724,-0.5579025709028468,0.01743096847078142,16
5,2.037489652633667,0.05756962479216494,0.058185577392578125,0.021918526288700915,10,balanced,entropy,sqrt,100,"{'pca__n_components': 10, 'rf__class_weight': 'balanced', 'rf__criterion': 'entropy', 'rf__max_features': 'sqrt', 'rf__n_estimators': 100}",-0.5392897366050499,-0.5378432817244128,-0.5250930323437342,-0.5820379719222748,-0.5272635164277888,-0.5423055078046521,0.020640764803911825,15
6,9.5470055103302,0.1622004386195346,0.15622777938842775,0.017095073399378803,10,balanced,entropy,sqrt,500,"{'pca__n_components': 10, 'rf__class_weight': 'balanced', 'rf__criterion': 'entropy', 'rf__max_features': 'sqrt', 'rf__n_estimators': 500}",-0.5319451437807292,-0.5338187276844162,-0.5237018033623851,-0.5708791191016025,-0.5241482377796965,-0.5368986063417659,0.01746668370729949,14
7,28.377451944351197,0.33969172134280745,0.35200929641723633,0.006288439750696769,10,balanced,entropy,sqrt,1500,"{'pca__n_components': 10, 'rf__class_weight': 'balanced', 'rf__criterion': 'entropy', 'rf__max_features': 'sqrt', 'rf__n_estimators': 1500}",-0.529977760999215,-0.5314494784396768,-0.521360766247008,-0.5703943349368037,-0.523785480305626,-0.535393564185666,0.017897528986164722,11
8,56.535218715667725,0.8499937901976655,0.6609071731567383,0.03070094027799114,10,balanced,entropy,sqrt,3000,"{'pca__n_components': 10, 'rf__class_weight': 'balanced', 'rf__criterion': 'entropy', 'rf__max_features': 'sqrt', 'rf__n_estimators': 3000}",-0.5295259006277431,-0.5322264109639786,-0.5221101655729886,-0.5731186247471582,-0.5240836204164321,-0.53621294446566,0.01880769585077968,13
9,94.97364420890808,2.1003723726036876,1.0908519268035888,0.028822126946590292,10,balanced,entropy,sqrt,5000,"{'pca__n_components': 10, 'rf__class_weight': 'balanced', 'rf__criterion': 'entropy', 'rf__max_features': 'sqrt', 'rf__n_estimators': 5000}",-0.5303111362982955,-0.5315417879316628,-0.5216877351589219,-0.5709024442969169,-0.5230771090658984,-0.535504042550339,0.018116465488492522,12
10,2.061404752731323,0.031984367588043974,0.050146484375,0.003621480313246605,15,balanced,entropy,sqrt,100,"{'pca__n_components': 15, 'rf__class_weight': 'balanced', 'rf__criterion': 'entropy', 'rf__max_features': 'sqrt', 'rf__n_estimators': 100}",-0.5239978075849369,-0.5292471534531116,-0.5234709280026625,-0.5648057480159866,-0.523042572515037,-0.532912841914347,0.016103692278033706,9
11,9.652585172653199,0.06809195650323788,0.14992790222167968,0.0012451008892482743,15,balanced,entropy,sqrt,500,"{'pca__n_components': 15, 'rf__class_weight': 'balanced', 'rf__criterion': 'entropy', 'rf__max_features': 'sqrt', 'rf__n_estimators': 500}",-0.5201042858144205,-0.5295283480418757,-0.5152103809089531,-0.562191021402745,-0.5238614566899653,-0.5301790985715918,0.01667731176838743,8
