,DATE,RESULT,HOME_PRIOR_WIN_V_OPP,AWAY_PRIOR_WIN_V_OPP,PRIOR_GAME_V_OPP,HOME_IP_AVAIL,AWAY_IP_AVAIL,Bookie Number,Home Team,Away Team,Home Odds Open,Home Odds Close,Away Odds Open,Away Odds Close,Home All Stars,Away All Stars,Home Median Age,Away Median Age,Away Win,Away Underdog,Underdog Win
2314,2018-11-02,Houston Rockets,0.0,0.0,0.0,0.8571428571428571,0.8571428571428571,27.0,Brooklyn Nets,Houston Rockets,2.35,2.48,1.62,1.57,1.0,1.0,25.5,27.0,1,0,0
2315,2018-11-02,Houston Rockets,0.0,0.0,0.0,0.8571428571428571,0.8571428571428571,3.0,Brooklyn Nets,Houston Rockets,2.15,2.42,1.68,1.54,1.0,1.0,25.5,27.0,1,0,0
2316,2018-11-02,Houston Rockets,0.0,0.0,0.0,0.8571428571428571,0.8571428571428571,16.0,Brooklyn Nets,Houston Rockets,2.35,2.55,1.64,1.57,1.0,1.0,25.5,27.0,1,0,0
2317,2018-11-02,Houston Rockets,0.0,0.0,0.0,0.8571428571428571,0.8571428571428571,32.0,Brooklyn Nets,Houston Rockets,2.14,2.50,1.78,1.58,1.0,1.0,25.5,27.0,1,0,0
2318,2018-11-02,Houston Rockets,0.0,0.0,0.0,0.8571428571428571,0.8571428571428571,429.0,Brooklyn Nets,Houston Rockets,2.30,2.50,1.67,1.57,1.0,1.0,25.5,27.0,1,0,0
2319,2018-11-02,Houston Rockets,0.0,0.0,0.0,0.8571428571428571,0.8571428571428571,24.0,Brooklyn Nets,Houston Rockets,2.19,2.45,1.69,1.55,1.0,1.0,25.5,27.0,1,0,0
2320,2018-11-02,Houston Rockets,0.0,0.0,0.0,0.8571428571428571,0.8571428571428571,43.0,Brooklyn Nets,Houston Rockets,2.19,2.45,1.69,1.55,1.0,1.0,25.5,27.0,1,0,0
2321,2018-11-02,Houston Rockets,0.0,0.0,0.0,0.8571428571428571,0.8571428571428571,76.0,Brooklyn Nets,Houston Rockets,2.30,2.63,1.65,1.55,1.0,1.0,25.5,27.0,1,0,0
2322,2018-11-02,Houston Rockets,0.0,0.0,0.0,0.8571428571428571,0.8571428571428571,26.0,Brooklyn Nets,Houston Rockets,2.20,2.60,1.71,1.53,1.0,1.0,25.5,27.0,1,0,0
2323,2018-11-02,Houston Rockets,0.0,0.0,0.0,0.8571428571428571,0.8571428571428571,2.0,Brooklyn Nets,Houston Rockets,2.25,2.50,1.67,1.55,1.0,1.0,25.5,27.0,1,0,0
2324,2018-11-02,Houston Rockets,0.0,0.0,0.0,0.8571428571428571,0.8571428571428571,383.0,Brooklyn Nets,Houston Rockets,2.25,2.50,1.61,1.56,1.0,1.0,25.5,27.0,1,0,0
2325,2018-11-02,Houston Rockets,0.0,0.0,0.0,0.8571428571428571,0.8571428571428571,1.0,Brooklyn Nets,Houston Rockets,2.20,2.50,1.65,1.5,1.0,1.0,25.5,27.0,1,0,0
2326,2018-11-02,Houston Rockets,0.0,0.0,0.0,0.8571428571428571,0.8571428571428571,18.0,Brooklyn Nets,Houston Rockets,2.34,2.55,1.68,1.58,1.0,1.0,25.5,27.0,1,0,0
2327,2018-11-02,Houston Rockets,0.0,0.0,0.0,0.8571428571428571,0.8571428571428571,5.0,Brooklyn Nets,Houston Rockets,2.35,2.48,1.62,1.57,1.0,1.0,25.5,27.0,1,0,0
2328,2018-11-02,Houston Rockets,0.0,0.0,0.0,0.8571428571428571,0.8571428571428571,15.0,Brooklyn Nets,Houston Rockets,2.38,2.60,1.65,1.55,1.0,1.0,25.5,27.0,1,0,0
2329,2018-11-02,Houston Rockets,0.0,0.0,0.0,0.8571428571428571,0.8571428571428571,128.0,Brooklyn Nets,Houston Rockets,2.20,2.50,1.57,1.48,1.0,1.0,25.5,27.0,1,0,0
2330,2018-11-02,Houston Rockets,0.0,0.0,0.0,0.8571428571428571,0.8571428571428571,44.0,Brooklyn Nets,Houston Rockets,1.01,2.60,1.01,1.55,1.0,1.0,25.5,27.0,1,0,0
2331,2018-11-02,Indiana Pacers,0.0,0.0,0.0,0.5714285714285714,1.0,14.0,Chicago Bulls,Indiana Pacers,3.25,3.45,1.32,1.33,0.0,0.0,23.5,24.5,1,0,0
2332,2018-11-02,Indiana Pacers,0.0,0.0,0.0,0.5714285714285714,1.0,56.0,Chicago Bulls,Indiana Pacers,3.40,3.50,1.34,1.32,0.0,0.0,23.5,24.5,1,0,0
2333,2018-11-02,Indiana Pacers,0.0,0.0,0.0,0.5714285714285714,1.0,417.0,Chicago Bulls,Indiana Pacers,3.36,3.54,1.34,1.34,0.0,0.0,23.5,24.5,1,0,0
2334,2018-11-02,Indiana Pacers,0.0,0.0,0.0,0.5714285714285714,1.0,27.0,Chicago Bulls,Indiana Pacers,3.30,3.55,1.35,1.32,0.0,0.0,23.5,24.5,1,0,0
2335,2018-11-02,Indiana Pacers,0.0,0.0,0.0,0.5714285714285714,1.0,3.0,Chicago Bulls,Indiana Pacers,3.32,3.37,1.32,1.31,0.0,0.0,23.5,24.5,1,0,0
2336,2018-11-02,Indiana Pacers,0.0,0.0,0.0,0.5714285714285714,1.0,16.0,Chicago Bulls,Indiana Pacers,3.40,3.60,1.33,1.31,0.0,0.0,23.5,24.5,1,0,0
2337,2018-11-02,Indiana Pacers,0.0,0.0,0.0,0.5714285714285714,1.0,32.0,Chicago Bulls,Indiana Pacers,3.50,3.55,1.34,1.33,0.0,0.0,23.5,24.5,1,0,0
2338,2018-11-02,Indiana Pacers,0.0,0.0,0.0,0.5714285714285714,1.0,429.0,Chicago Bulls,Indiana Pacers,3.40,3.60,1.36,1.33,0.0,0.0,23.5,24.5,1,0,0
2339,2018-11-02,Indiana Pacers,0.0,0.0,0.0,0.5714285714285714,1.0,24.0,Chicago Bulls,Indiana Pacers,3.40,3.40,1.33,1.33,0.0,0.0,23.5,24.5,1,0,0
2340,2018-11-02,Indiana Pacers,0.0,0.0,0.0,0.5714285714285714,1.0,43.0,Chicago Bulls,Indiana Pacers,3.40,3.40,1.33,1.33,0.0,0.0,23.5,24.5,1,0,0
2341,2018-11-02,Indiana Pacers,0.0,0.0,0.0,0.5714285714285714,1.0,76.0,Chicago Bulls,Indiana Pacers,3.40,3.80,1.33,1.3,0.0,0.0,23.5,24.5,1,0,0
2342,2018-11-02,Indiana Pacers,0.0,0.0,0.0,0.5714285714285714,1.0,26.0,Chicago Bulls,Indiana Pacers,3.30,3.50,1.35,1.31,0.0,0.0,23.5,24.5,1,0,0
2343,2018-11-02,Indiana Pacers,0.0,0.0,0.0,0.5714285714285714,1.0,2.0,Chicago Bulls,Indiana Pacers,3.40,3.75,1.33,1.28,0.0,0.0,23.5,24.5,1,0,0
2344,2018-11-02,Indiana Pacers,0.0,0.0,0.0,0.5714285714285714,1.0,383.0,Chicago Bulls,Indiana Pacers,3.25,3.45,1.32,1.32,0.0,0.0,23.5,24.5,1,0,0
2345,2018-11-02,Indiana Pacers,0.0,0.0,0.0,0.5714285714285714,1.0,1.0,Chicago Bulls,Indiana Pacers,3.25,3.45,1.3,1.3,0.0,0.0,23.5,24.5,1,0,0
2346,2018-11-02,Indiana Pacers,0.0,0.0,0.0,0.5714285714285714,1.0,18.0,Chicago Bulls,Indiana Pacers,3.48,3.58,1.36,1.34,0.0,0.0,23.5,24.5,1,0,0
2347,2018-11-02,Indiana Pacers,0.0,0.0,0.0,0.5714285714285714,1.0,5.0,Chicago Bulls,Indiana Pacers,3.35,3.60,1.35,1.32,0.0,0.0,23.5,24.5,1,0,0
2348,2018-11-02,Indiana Pacers,0.0,0.0,0.0,0.5714285714285714,1.0,15.0,Chicago Bulls,Indiana Pacers,3.40,3.60,1.35,1.33,0.0,0.0,23.5,24.5,1,0,0
2349,2018-11-02,Indiana Pacers,0.0,0.0,0.0,0.5714285714285714,1.0,128.0,Chicago Bulls,Indiana Pacers,3.10,3.30,1.3,1.29,0.0,0.0,23.5,24.5,1,0,0
2350,2018-11-02,Indiana Pacers,0.0,0.0,0.0,0.5714285714285714,1.0,44.0,Chicago Bulls,Indiana Pacers,1.01,3.66,1.01,1.33,0.0,0.0,23.5,24.5,1,0,0
2351,2018-11-02,New York Knicks,0.0,0.0,0.0,1.0,0.7142857142857143,14.0,Dallas Mavericks,New York Knicks,1.38,1.43,2.95,2.95,1.0,0.0,27.0,23.5,1,1,1
2352,2018-11-02,New York Knicks,0.0,0.0,0.0,1.0,0.7142857142857143,56.0,Dallas Mavericks,New York Knicks,1.41,1.40,3.0,3.1,1.0,0.0,27.0,23.5,1,1,1
2353,2018-11-02,New York Knicks,0.0,0.0,0.0,1.0,0.7142857142857143,417.0,Dallas Mavericks,New York Knicks,1.41,1.44,3.08,3.0,1.0,0.0,27.0,23.5,1,1,1
2354,2018-11-02,New York Knicks,0.0,0.0,0.0,1.0,0.7142857142857143,27.0,Dallas Mavericks,New York Knicks,1.42,1.43,2.95,2.95,1.0,0.0,27.0,23.5,1,1,1
2355,2018-11-02,New York Knicks,0.0,0.0,0.0,1.0,0.7142857142857143,3.0,Dallas Mavericks,New York Knicks,1.39,1.42,2.92,2.8,1.0,0.0,27.0,23.5,1,1,1
2356,2018-11-02,New York Knicks,0.0,0.0,0.0,1.0,0.7142857142857143,16.0,Dallas Mavericks,New York Knicks,1.41,1.41,3.0,3.0,1.0,0.0,27.0,23.5,1,1,1
2357,2018-11-02,New York Knicks,0.0,0.0,0.0,1.0,0.7142857142857143,32.0,Dallas Mavericks,New York Knicks,1.42,1.45,3.05,2.95,1.0,0.0,27.0,23.5,1,1,1
2358,2018-11-02,New York Knicks,0.0,0.0,0.0,1.0,0.7142857142857143,429.0,Dallas Mavericks,New York Knicks,1.40,1.47,3.1,2.8,1.0,0.0,27.0,23.5,1,1,1
2359,2018-11-02,New York Knicks,0.0,0.0,0.0,1.0,0.7142857142857143,24.0,Dallas Mavericks,New York Knicks,1.42,1.42,2.9,2.9,1.0,0.0,27.0,23.5,1,1,1
2360,2018-11-02,New York Knicks,0.0,0.0,0.0,1.0,0.7142857142857143,43.0,Dallas Mavericks,New York Knicks,1.42,1.42,2.9,2.9,1.0,0.0,27.0,23.5,1,1,1
2361,2018-11-02,New York Knicks,0.0,0.0,0.0,1.0,0.7142857142857143,76.0,Dallas Mavericks,New York Knicks,1.50,1.44,2.63,3.0,1.0,0.0,27.0,23.5,1,1,1
2362,2018-11-02,New York Knicks,0.0,0.0,0.0,1.0,0.7142857142857143,26.0,Dallas Mavericks,New York Knicks,1.41,1.41,2.95,2.95,1.0,0.0,27.0,23.5,1,1,1
2363,2018-11-02,New York Knicks,0.0,0.0,0.0,1.0,0.7142857142857143,2.0,Dallas Mavericks,New York Knicks,1.42,1.42,2.95,2.9,1.0,0.0,27.0,23.5,1,1,1
2364,2018-11-02,New York Knicks,0.0,0.0,0.0,1.0,0.7142857142857143,383.0,Dallas Mavericks,New York Knicks,1.38,1.42,2.9,2.95,1.0,0.0,27.0,23.5,1,1,1
2365,2018-11-02,New York Knicks,0.0,0.0,0.0,1.0,0.7142857142857143,1.0,Dallas Mavericks,New York Knicks,1.40,1.40,2.9,2.75,1.0,0.0,27.0,23.5,1,1,1
2366,2018-11-02,New York Knicks,0.0,0.0,0.0,1.0,0.7142857142857143,18.0,Dallas Mavericks,New York Knicks,1.42,1.43,3.11,3.06,1.0,0.0,27.0,23.5,1,1,1
2367,2018-11-02,New York Knicks,0.0,0.0,0.0,1.0,0.7142857142857143,5.0,Dallas Mavericks,New York Knicks,1.42,1.43,2.95,2.95,1.0,0.0,27.0,23.5,1,1,1
2368,2018-11-02,New York Knicks,0.0,0.0,0.0,1.0,0.7142857142857143,15.0,Dallas Mavericks,New York Knicks,1.44,1.44,3.0,3.0,1.0,0.0,27.0,23.5,1,1,1
2369,2018-11-02,New York Knicks,0.0,0.0,0.0,1.0,0.7142857142857143,128.0,Dallas Mavericks,New York Knicks,1.35,1.35,2.85,2.85,1.0,0.0,27.0,23.5,1,1,1
2370,2018-11-02,New York Knicks,0.0,0.0,0.0,1.0,0.7142857142857143,44.0,Dallas Mavericks,New York Knicks,1.01,1.43,1.01,3.09,1.0,0.0,27.0,23.5,1,1,1
2371,2018-11-02,Golden State Warriors,0.0,0.0,0.0,0.8571428571428571,0.7142857142857143,14.0,Golden State Warriors,Minnesota Timberwolves,1.11,1.16,6.1,5.5,2.0,2.0,28.0,28.0,0,1,0
2372,2018-11-02,Golden State Warriors,0.0,0.0,0.0,0.8571428571428571,0.7142857142857143,56.0,Golden State Warriors,Minnesota Timberwolves,1.11,1.15,7.0,5.8,2.0,2.0,28.0,28.0,0,1,0
2373,2018-11-02,Golden State Warriors,0.0,0.0,0.0,0.8571428571428571,0.7142857142857143,417.0,Golden State Warriors,Minnesota Timberwolves,1.15,1.15,5.6,6.05,2.0,2.0,28.0,28.0,0,1,0
2374,2018-11-02,Golden State Warriors,0.0,0.0,0.0,0.8571428571428571,0.7142857142857143,27.0,Golden State Warriors,Minnesota Timberwolves,1.11,1.15,7.0,5.75,2.0,2.0,28.0,28.0,0,1,0
2375,2018-11-02,Golden State Warriors,0.0,0.0,0.0,0.8571428571428571,0.7142857142857143,3.0,Golden State Warriors,Minnesota Timberwolves,1.11,1.14,6.21,5.5,2.0,2.0,28.0,28.0,0,1,0
2376,2018-11-02,Golden State Warriors,0.0,0.0,0.0,0.8571428571428571,0.7142857142857143,16.0,Golden State Warriors,Minnesota Timberwolves,1.12,1.12,6.5,6.5,2.0,2.0,28.0,28.0,0,1,0
2377,2018-11-02,Golden State Warriors,0.0,0.0,0.0,0.8571428571428571,0.7142857142857143,32.0,Golden State Warriors,Minnesota Timberwolves,1.13,1.16,6.8,6.0,2.0,2.0,28.0,28.0,0,1,0
2378,2018-11-02,Golden State Warriors,0.0,0.0,0.0,0.8571428571428571,0.7142857142857143,429.0,Golden State Warriors,Minnesota Timberwolves,1.18,1.14,5.5,6.5,2.0,2.0,28.0,28.0,0,1,0
2379,2018-11-02,Golden State Warriors,0.0,0.0,0.0,0.8571428571428571,0.7142857142857143,24.0,Golden State Warriors,Minnesota Timberwolves,1.17,1.13,5.25,6.0,2.0,2.0,28.0,28.0,0,1,0
2380,2018-11-02,Golden State Warriors,0.0,0.0,0.0,0.8571428571428571,0.7142857142857143,43.0,Golden State Warriors,Minnesota Timberwolves,1.17,1.13,5.25,6.0,2.0,2.0,28.0,28.0,0,1,0
2381,2018-11-02,Golden State Warriors,0.0,0.0,0.0,0.8571428571428571,0.7142857142857143,76.0,Golden State Warriors,Minnesota Timberwolves,1.29,1.15,3.8,6.5,2.0,2.0,28.0,28.0,0,1,0
2382,2018-11-02,Golden State Warriors,0.0,0.0,0.0,0.8571428571428571,0.7142857142857143,26.0,Golden State Warriors,Minnesota Timberwolves,1.12,1.13,6.7,6.3,2.0,2.0,28.0,28.0,0,1,0
2383,2018-11-02,Golden State Warriors,0.0,0.0,0.0,0.8571428571428571,0.7142857142857143,2.0,Golden State Warriors,Minnesota Timberwolves,1.12,1.12,6.5,6.5,2.0,2.0,28.0,28.0,0,1,0
2384,2018-11-02,Golden State Warriors,0.0,0.0,0.0,0.8571428571428571,0.7142857142857143,383.0,Golden State Warriors,Minnesota Timberwolves,1.11,1.16,6.05,5.45,2.0,2.0,28.0,28.0,0,1,0
2385,2018-11-02,Golden State Warriors,0.0,0.0,0.0,0.8571428571428571,0.7142857142857143,1.0,Golden State Warriors,Minnesota Timberwolves,1.12,1.14,5.75,5.25,2.0,2.0,28.0,28.0,0,1,0
2386,2018-11-02,Golden State Warriors,0.0,0.0,0.0,0.8571428571428571,0.7142857142857143,18.0,Golden State Warriors,Minnesota Timberwolves,1.14,1.16,6.87,6.22,2.0,2.0,28.0,28.0,0,1,0
2387,2018-11-02,Golden State Warriors,0.0,0.0,0.0,0.8571428571428571,0.7142857142857143,5.0,Golden State Warriors,Minnesota Timberwolves,1.11,1.16,7.5,5.8,2.0,2.0,28.0,28.0,0,1,0
2388,2018-11-02,Golden State Warriors,0.0,0.0,0.0,0.8571428571428571,0.7142857142857143,15.0,Golden State Warriors,Minnesota Timberwolves,1.12,1.12,7.5,6.5,2.0,2.0,28.0,28.0,0,1,0
2389,2018-11-02,Golden State Warriors,0.0,0.0,0.0,0.8571428571428571,0.7142857142857143,128.0,Golden State Warriors,Minnesota Timberwolves,1.08,1.10,6.5,6.0,2.0,2.0,28.0,28.0,0,1,0
2390,2018-11-02,Golden State Warriors,0.0,0.0,0.0,0.8571428571428571,0.7142857142857143,44.0,Golden State Warriors,Minnesota Timberwolves,1.01,1.15,1.01,6.7,2.0,2.0,28.0,28.0,0,1,0
2391,2018-11-02,Los Angeles Clippers,0.0,0.0,0.0,0.8571428571428571,0.8571428571428571,14.0,Orlando Magic,Los Angeles Clippers,2.00,2.40,1.8,1.59,1.0,1.0,24.5,28.0,1,0,0
2392,2018-11-02,Los Angeles Clippers,0.0,0.0,0.0,0.8571428571428571,0.8571428571428571,56.0,Orlando Magic,Los Angeles Clippers,2.14,2.40,1.75,1.61,1.0,1.0,24.5,28.0,1,0,0
2393,2018-11-02,Los Angeles Clippers,0.0,0.0,0.0,0.8571428571428571,0.8571428571428571,417.0,Orlando Magic,Los Angeles Clippers,2.05,2.44,1.82,1.58,1.0,1.0,24.5,28.0,1,0,0
2394,2018-11-02,Los Angeles Clippers,0.0,0.0,0.0,0.8571428571428571,0.8571428571428571,27.0,Orlando Magic,Los Angeles Clippers,2.02,2.43,1.83,1.6,1.0,1.0,24.5,28.0,1,0,0
2395,2018-11-02,Los Angeles Clippers,0.0,0.0,0.0,0.8571428571428571,0.8571428571428571,3.0,Orlando Magic,Los Angeles Clippers,1.97,2.36,1.81,1.57,1.0,1.0,24.5,28.0,1,0,0
2396,2018-11-02,Los Angeles Clippers,0.0,0.0,0.0,0.8571428571428571,0.8571428571428571,16.0,Orlando Magic,Los Angeles Clippers,2.05,2.45,1.8,1.6,1.0,1.0,24.5,28.0,1,0,0
2397,2018-11-02,Los Angeles Clippers,0.0,0.0,0.0,0.8571428571428571,0.8571428571428571,32.0,Orlando Magic,Los Angeles Clippers,2.04,2.44,1.85,1.61,1.0,1.0,24.5,28.0,1,0,0
2398,2018-11-02,Los Angeles Clippers,0.0,0.0,0.0,0.8571428571428571,0.8571428571428571,429.0,Orlando Magic,Los Angeles Clippers,2.05,2.50,1.85,1.57,1.0,1.0,24.5,28.0,1,0,0
2399,2018-11-02,Los Angeles Clippers,0.0,0.0,0.0,0.8571428571428571,0.8571428571428571,24.0,Orlando Magic,Los Angeles Clippers,2.04,2.40,1.79,1.58,1.0,1.0,24.5,28.0,1,0,0
2400,2018-11-02,Los Angeles Clippers,0.0,0.0,0.0,0.8571428571428571,0.8571428571428571,43.0,Orlando Magic,Los Angeles Clippers,2.04,2.40,1.79,1.58,1.0,1.0,24.5,28.0,1,0,0
2401,2018-11-02,Los Angeles Clippers,0.0,0.0,0.0,0.8571428571428571,0.8571428571428571,76.0,Orlando Magic,Los Angeles Clippers,2.00,2.45,1.83,1.62,1.0,1.0,24.5,28.0,1,0,0
2402,2018-11-02,Los Angeles Clippers,0.0,0.0,0.0,0.8571428571428571,0.8571428571428571,26.0,Orlando Magic,Los Angeles Clippers,2.00,2.45,1.83,1.59,1.0,1.0,24.5,28.0,1,0,0
2403,2018-11-02,Los Angeles Clippers,0.0,0.0,0.0,0.8571428571428571,0.8571428571428571,2.0,Orlando Magic,Los Angeles Clippers,2.05,2.35,1.8,1.6,1.0,1.0,24.5,28.0,1,0,0
2404,2018-11-02,Los Angeles Clippers,0.0,0.0,0.0,0.8571428571428571,0.8571428571428571,383.0,Orlando Magic,Los Angeles Clippers,2.00,2.40,1.77,1.59,1.0,1.0,24.5,28.0,1,0,0
2405,2018-11-02,Los Angeles Clippers,0.0,0.0,0.0,0.8571428571428571,0.8571428571428571,1.0,Orlando Magic,Los Angeles Clippers,2.00,2.25,1.75,1.6,1.0,1.0,24.5,28.0,1,0,0
2406,2018-11-02,Los Angeles Clippers,0.0,0.0,0.0,0.8571428571428571,0.8571428571428571,18.0,Orlando Magic,Los Angeles Clippers,2.07,2.46,1.85,1.62,1.0,1.0,24.5,28.0,1,0,0
2407,2018-11-02,Los Angeles Clippers,0.0,0.0,0.0,0.8571428571428571,0.8571428571428571,5.0,Orlando Magic,Los Angeles Clippers,2.02,2.43,1.83,1.6,1.0,1.0,24.5,28.0,1,0,0
2408,2018-11-02,Los Angeles Clippers,0.0,0.0,0.0,0.8571428571428571,0.8571428571428571,15.0,Orlando Magic,Los Angeles Clippers,2.05,2.45,1.8,1.6,1.0,1.0,24.5,28.0,1,0,0
2409,2018-11-02,Los Angeles Clippers,0.0,0.0,0.0,0.8571428571428571,0.8571428571428571,128.0,Orlando Magic,Los Angeles Clippers,1.91,2.35,1.78,1.53,1.0,1.0,24.5,28.0,1,0,0
2410,2018-11-02,Los Angeles Clippers,0.0,0.0,0.0,0.8571428571428571,0.8571428571428571,44.0,Orlando Magic,Los Angeles Clippers,1.01,2.43,1.01,1.63,1.0,1.0,24.5,28.0,1,0,0
2411,2018-11-02,Toronto Raptors,0.0,0.0,0.0,0.8571428571428571,1.0,14.0,Phoenix Suns,Toronto Raptors,4.45,5.70,1.22,1.15,0.0,1.0,25.0,25.5,1,0,0
2412,2018-11-02,Toronto Raptors,0.0,0.0,0.0,0.8571428571428571,1.0,56.0,Phoenix Suns,Toronto Raptors,6.00,5.60,1.14,1.16,0.0,1.0,25.0,25.5,1,0,0
2413,2018-11-02,Toronto Raptors,0.0,0.0,0.0,0.8571428571428571,1.0,417.0,Phoenix Suns,Toronto Raptors,4.04,5.95,1.26,1.16,0.0,1.0,25.0,25.5,1,0,0
2414,2018-11-02,Toronto Raptors,0.0,0.0,0.0,0.8571428571428571,1.0,27.0,Phoenix Suns,Toronto Raptors,6.50,5.50,1.1,1.14,0.0,1.0,25.0,25.5,1,0,0
2415,2018-11-02,Toronto Raptors,0.0,0.0,0.0,0.8571428571428571,1.0,3.0,Phoenix Suns,Toronto Raptors,6.17,5.41,1.11,1.14,0.0,1.0,25.0,25.5,1,0,0
2416,2018-11-02,Toronto Raptors,0.0,0.0,0.0,0.8571428571428571,1.0,16.0,Phoenix Suns,Toronto Raptors,4.25,5.75,1.23,1.15,0.0,1.0,25.0,25.5,1,0,0
2417,2018-11-02,Toronto Raptors,0.0,0.0,0.0,0.8571428571428571,1.0,32.0,Phoenix Suns,Toronto Raptors,4.40,6.00,1.24,1.16,0.0,1.0,25.0,25.5,1,0,0
2418,2018-11-02,Toronto Raptors,0.0,0.0,0.0,0.8571428571428571,1.0,429.0,Phoenix Suns,Toronto Raptors,4.20,5.50,1.25,1.18,0.0,1.0,25.0,25.5,1,0,0
2419,2018-11-02,Toronto Raptors,0.0,0.0,0.0,0.8571428571428571,1.0,24.0,Phoenix Suns,Toronto Raptors,4.75,5.60,1.19,1.15,0.0,1.0,25.0,25.5,1,0,0
2420,2018-11-02,Toronto Raptors,0.0,0.0,0.0,0.8571428571428571,1.0,43.0,Phoenix Suns,Toronto Raptors,4.75,5.60,1.19,1.15,0.0,1.0,25.0,25.5,1,0,0
2421,2018-11-02,Toronto Raptors,0.0,0.0,0.0,0.8571428571428571,1.0,76.0,Phoenix Suns,Toronto Raptors,4.50,6.00,1.22,1.17,0.0,1.0,25.0,25.5,1,0,0
2422,2018-11-02,Toronto Raptors,0.0,0.0,0.0,0.8571428571428571,1.0,26.0,Phoenix Suns,Toronto Raptors,6.40,5.70,1.13,1.15,0.0,1.0,25.0,25.5,1,0,0
2423,2018-11-02,Toronto Raptors,0.0,0.0,0.0,0.8571428571428571,1.0,2.0,Phoenix Suns,Toronto Raptors,6.00,6.00,1.14,1.14,0.0,1.0,25.0,25.5,1,0,0
2424,2018-11-02,Toronto Raptors,0.0,0.0,0.0,0.8571428571428571,1.0,383.0,Phoenix Suns,Toronto Raptors,4.40,5.65,1.22,1.15,0.0,1.0,25.0,25.5,1,0,0
2425,2018-11-02,Toronto Raptors,0.0,0.0,0.0,0.8571428571428571,1.0,1.0,Phoenix Suns,Toronto Raptors,4.05,5.50,1.22,1.12,0.0,1.0,25.0,25.5,1,0,0
2426,2018-11-02,Toronto Raptors,0.0,0.0,0.0,0.8571428571428571,1.0,18.0,Phoenix Suns,Toronto Raptors,6.69,5.92,1.14,1.17,0.0,1.0,25.0,25.5,1,0,0
2427,2018-11-02,Toronto Raptors,0.0,0.0,0.0,0.8571428571428571,1.0,5.0,Phoenix Suns,Toronto Raptors,6.75,5.60,1.1,1.14,0.0,1.0,25.0,25.5,1,0,0
2428,2018-11-02,Toronto Raptors,0.0,0.0,0.0,0.8571428571428571,1.0,15.0,Phoenix Suns,Toronto Raptors,5.50,5.80,1.12,1.15,0.0,1.0,25.0,25.5,1,0,0
2429,2018-11-02,Toronto Raptors,0.0,0.0,0.0,0.8571428571428571,1.0,128.0,Phoenix Suns,Toronto Raptors,6.00,5.50,1.1,1.13,0.0,1.0,25.0,25.5,1,0,0
2430,2018-11-02,Toronto Raptors,0.0,0.0,0.0,0.8571428571428571,1.0,44.0,Phoenix Suns,Toronto Raptors,1.01,6.13,1.01,1.16,0.0,1.0,25.0,25.5,1,0,0
2431,2018-11-02,Memphis Grizzlies,0.0,1.0,1.0,0.8571428571428571,0.8571428571428571,14.0,Utah Jazz,Memphis Grizzlies,1.28,1.29,3.85,3.8,1.0,1.0,25.5,26.5,1,1,1
2432,2018-11-02,Memphis Grizzlies,0.0,1.0,1.0,0.8571428571428571,0.8571428571428571,56.0,Utah Jazz,Memphis Grizzlies,1.32,1.32,3.5,3.55,1.0,1.0,25.5,26.5,1,1,1
2433,2018-11-02,Memphis Grizzlies,0.0,1.0,1.0,0.8571428571428571,0.8571428571428571,417.0,Utah Jazz,Memphis Grizzlies,1.27,1.33,3.94,3.7,1.0,1.0,25.5,26.5,1,1,1
2434,2018-11-02,Memphis Grizzlies,0.0,1.0,1.0,0.8571428571428571,0.8571428571428571,27.0,Utah Jazz,Memphis Grizzlies,1.32,1.32,3.55,3.55,1.0,1.0,25.5,26.5,1,1,1
2435,2018-11-02,Memphis Grizzlies,0.0,1.0,1.0,0.8571428571428571,0.8571428571428571,3.0,Utah Jazz,Memphis Grizzlies,1.33,1.26,3.26,3.72,1.0,1.0,25.5,26.5,1,1,1
2436,2018-11-02,Memphis Grizzlies,0.0,1.0,1.0,0.8571428571428571,0.8571428571428571,16.0,Utah Jazz,Memphis Grizzlies,1.27,1.30,3.8,3.65,1.0,1.0,25.5,26.5,1,1,1
2437,2018-11-02,Memphis Grizzlies,0.0,1.0,1.0,0.8571428571428571,0.8571428571428571,32.0,Utah Jazz,Memphis Grizzlies,1.26,1.31,4.2,3.75,1.0,1.0,25.5,26.5,1,1,1
2438,2018-11-02,Memphis Grizzlies,0.0,1.0,1.0,0.8571428571428571,0.8571428571428571,429.0,Utah Jazz,Memphis Grizzlies,1.30,1.33,3.75,3.6,1.0,1.0,25.5,26.5,1,1,1
2439,2018-11-02,Memphis Grizzlies,0.0,1.0,1.0,0.8571428571428571,0.8571428571428571,24.0,Utah Jazz,Memphis Grizzlies,1.28,1.30,3.75,3.55,1.0,1.0,25.5,26.5,1,1,1
2440,2018-11-02,Memphis Grizzlies,0.0,1.0,1.0,0.8571428571428571,0.8571428571428571,43.0,Utah Jazz,Memphis Grizzlies,1.28,1.30,3.75,3.55,1.0,1.0,25.5,26.5,1,1,1
2441,2018-11-02,Memphis Grizzlies,0.0,1.0,1.0,0.8571428571428571,0.8571428571428571,76.0,Utah Jazz,Memphis Grizzlies,1.29,1.30,3.8,3.8,1.0,1.0,25.5,26.5,1,1,1
