index,DATE,VISITOR,VISITOR_PTS,HOME,HOME_PTS,HOME_WIN,WINNING_TEAM,HOME_CUM_WIN_PCT,AWAY_CUM_WIN_PCT,HOME_ROLL_WIN_PCT,AWAY_ROLL_WIN_PCT
281,2019-11-21,New Orleans Pelicans,124,Phoenix Suns,121,False,New Orleans Pelicans,0.5384615384615384,0.35714285714285715,0.4,0.6
282,2019-11-22,Golden State Warriors,109,Utah Jazz,113,True,Utah Jazz,0.6428571428571429,0.1875,0.6,0.2
283,2019-11-22,San Antonio Spurs,104,Philadelphia 76ers,115,True,Philadelphia 76ers,0.6428571428571429,0.3333333333333333,0.6,0.0
284,2019-11-22,Boston Celtics,92,Denver Nuggets,96,True,Denver Nuggets,0.7692307692307693,0.7857142857142857,0.8,0.6
285,2019-11-22,Houston Rockets,119,Los Angeles Clippers,122,True,Los Angeles Clippers,0.6666666666666666,0.7333333333333333,0.6,0.8
286,2019-11-22,Cleveland Cavaliers,101,Dallas Mavericks,143,True,Dallas Mavericks,0.6428571428571429,0.2857142857142857,0.6,0.0
287,2019-11-22,Charlotte Hornets,118,Washington Wizards,125,True,Washington Wizards,0.3333333333333333,0.4,0.4,0.4
288,2019-11-22,Miami Heat,116,Chicago Bulls,108,False,Miami Heat,0.3333333333333333,0.7692307692307693,0.4,0.8
289,2019-11-22,Sacramento Kings,97,Brooklyn Nets,116,True,Brooklyn Nets,0.42857142857142855,0.46153846153846156,0.4,0.8
290,2019-11-22,Atlanta Hawks,103,Detroit Pistons,128,True,Detroit Pistons,0.2857142857142857,0.2857142857142857,0.0,0.2
291,2019-11-22,Los Angeles Lakers,130,Oklahoma City Thunder,127,False,Los Angeles Lakers,0.35714285714285715,0.8571428571428571,0.2,1.0
292,2019-11-23,Portland Trail Blazers,104,Cleveland Cavaliers,110,True,Cleveland Cavaliers,0.26666666666666666,0.3125,0.0,0.2
293,2019-11-23,New Orleans Pelicans,120,Utah Jazz,128,True,Utah Jazz,0.6666666666666666,0.4,0.6,0.8
294,2019-11-23,Detroit Pistons,90,Milwaukee Bucks,104,True,Milwaukee Bucks,0.8,0.3333333333333333,1.0,0.2
295,2019-11-23,Los Angeles Lakers,109,Memphis Grizzlies,108,False,Los Angeles Lakers,0.35714285714285715,0.8666666666666667,0.6,1.0
296,2019-11-23,Miami Heat,86,Philadelphia 76ers,113,True,Philadelphia 76ers,0.6666666666666666,0.7857142857142857,0.6,1.0
297,2019-11-23,San Antonio Spurs,111,New York Knicks,104,False,San Antonio Spurs,0.26666666666666666,0.3125,0.4,0.0
298,2019-11-23,Toronto Raptors,119,Atlanta Hawks,116,False,Toronto Raptors,0.26666666666666666,0.7142857142857143,0.0,0.6
299,2019-11-23,Orlando Magic,106,Indiana Pacers,111,True,Indiana Pacers,0.5714285714285714,0.42857142857142855,0.6,0.6
300,2019-11-23,Chicago Bulls,116,Charlotte Hornets,115,False,Chicago Bulls,0.375,0.3125,0.4,0.2
301,2019-11-23,Phoenix Suns,100,Minnesota Timberwolves,98,False,Phoenix Suns,0.5333333333333333,0.5,0.4,0.2
302,2019-11-24,Dallas Mavericks,137,Houston Rockets,123,False,Dallas Mavericks,0.6875,0.6666666666666666,0.6,0.8
303,2019-11-24,Brooklyn Nets,103,New York Knicks,101,False,Brooklyn Nets,0.25,0.4666666666666667,0.4,0.6
304,2019-11-24,Sacramento Kings,113,Washington Wizards,106,False,Sacramento Kings,0.38461538461538464,0.42857142857142855,0.6,0.6
305,2019-11-24,Phoenix Suns,104,Denver Nuggets,116,True,Denver Nuggets,0.7857142857142857,0.5333333333333333,0.8,0.4
306,2019-11-24,New Orleans Pelicans,109,Los Angeles Clippers,134,True,Los Angeles Clippers,0.6875,0.375,0.8,0.6
307,2019-11-25,Utah Jazz,118,Milwaukee Bucks,122,True,Milwaukee Bucks,0.8125,0.6875,1.0,0.6
308,2019-11-25,Oklahoma City Thunder,100,Golden State Warriors,97,False,Oklahoma City Thunder,0.17647058823529413,0.3333333333333333,0.2,0.2
309,2019-11-25,Philadelphia 76ers,96,Toronto Raptors,101,True,Toronto Raptors,0.7333333333333333,0.6875,0.8,0.8
310,2019-11-25,Los Angeles Lakers,114,San Antonio Spurs,104,False,Los Angeles Lakers,0.35294117647058826,0.875,0.2,1.0
311,2019-11-25,Charlotte Hornets,100,Miami Heat,117,True,Miami Heat,0.7333333333333333,0.35294117647058826,0.8,0.2
312,2019-11-25,Portland Trail Blazers,117,Chicago Bulls,94,False,Portland Trail Blazers,0.35294117647058826,0.29411764705882354,0.4,0.2
313,2019-11-25,Minnesota Timberwolves,125,Atlanta Hawks,113,False,Minnesota Timberwolves,0.25,0.5,0.0,0.2
314,2019-11-25,Memphis Grizzlies,114,Indiana Pacers,126,True,Indiana Pacers,0.6,0.3333333333333333,0.6,0.4
315,2019-11-25,Orlando Magic,88,Detroit Pistons,103,True,Detroit Pistons,0.3125,0.4,0.2,0.6
316,2019-11-25,Brooklyn Nets,108,Cleveland Cavaliers,106,False,Brooklyn Nets,0.3125,0.5,0.2,0.8
317,2019-11-25,Sacramento Kings,102,Boston Celtics,103,True,Boston Celtics,0.7333333333333333,0.4666666666666667,0.4,0.6
318,2019-11-26,Los Angeles Clippers,114,Dallas Mavericks,99,False,Los Angeles Clippers,0.6875,0.7058823529411765,1.0,1.0
319,2019-11-26,Washington Wizards,104,Denver Nuggets,117,True,Denver Nuggets,0.8,0.35714285714285715,1.0,0.6
320,2019-11-27,Brooklyn Nets,110,Boston Celtics,121,True,Boston Celtics,0.75,0.5294117647058824,0.4,0.8
321,2019-11-27,Chicago Bulls,90,Golden State Warriors,104,True,Golden State Warriors,0.16666666666666666,0.3333333333333333,0.2,0.4
322,2019-11-27,Los Angeles Lakers,114,New Orleans Pelicans,110,False,Los Angeles Lakers,0.35294117647058826,0.8823529411764706,0.6,1.0
323,2019-11-27,Washington Wizards,140,Phoenix Suns,132,False,Washington Wizards,0.5,0.3333333333333333,0.2,0.4
324,2019-11-27,Minnesota Timberwolves,113,San Antonio Spurs,101,False,Minnesota Timberwolves,0.3333333333333333,0.5294117647058824,0.2,0.4
325,2019-11-27,Atlanta Hawks,102,Milwaukee Bucks,111,True,Milwaukee Bucks,0.8235294117647058,0.23529411764705882,1.0,0.0
326,2019-11-27,Los Angeles Clippers,121,Memphis Grizzlies,119,False,Los Angeles Clippers,0.3125,0.7222222222222222,0.2,1.0
327,2019-11-27,Oklahoma City Thunder,119,Portland Trail Blazers,136,True,Portland Trail Blazers,0.3333333333333333,0.375,0.2,0.4
328,2019-11-27,New York Knicks,98,Toronto Raptors,126,True,Toronto Raptors,0.75,0.23529411764705882,0.8,0.2
329,2019-11-27,Sacramento Kings,91,Philadelphia 76ers,97,True,Philadelphia 76ers,0.6470588235294118,0.4375,0.8,0.6
330,2019-11-27,Utah Jazz,102,Indiana Pacers,121,True,Indiana Pacers,0.625,0.6470588235294118,0.6,0.6
331,2019-11-27,Orlando Magic,116,Cleveland Cavaliers,104,False,Orlando Magic,0.29411764705882354,0.375,0.2,0.4
332,2019-11-27,Detroit Pistons,101,Charlotte Hornets,102,True,Charlotte Hornets,0.3333333333333333,0.35294117647058826,0.0,0.4
333,2019-11-27,Miami Heat,108,Houston Rockets,117,True,Houston Rockets,0.6470588235294118,0.75,0.4,0.8
334,2019-11-29,Boston Celtics,107,Brooklyn Nets,112,True,Brooklyn Nets,0.5,0.7647058823529411,0.8,0.6
335,2019-11-29,Washington Wizards,103,Los Angeles Lakers,125,True,Los Angeles Lakers,0.8888888888888888,0.375,1.0,0.6
336,2019-11-29,Chicago Bulls,103,Portland Trail Blazers,107,True,Portland Trail Blazers,0.3684210526315789,0.3157894736842105,0.4,0.4
337,2019-11-29,Dallas Mavericks,120,Phoenix Suns,113,False,Dallas Mavericks,0.47058823529411764,0.6470588235294118,0.2,0.8
338,2019-11-29,Los Angeles Clippers,97,San Antonio Spurs,107,True,San Antonio Spurs,0.3157894736842105,0.7368421052631579,0.2,1.0
339,2019-11-29,New Orleans Pelicans,104,Oklahoma City Thunder,109,True,Oklahoma City Thunder,0.35294117647058826,0.3333333333333333,0.2,0.4
340,2019-11-29,Golden State Warriors,105,Miami Heat,122,True,Miami Heat,0.7058823529411765,0.21052631578947367,0.6,0.4
341,2019-11-29,Atlanta Hawks,104,Indiana Pacers,105,True,Indiana Pacers,0.6470588235294118,0.2222222222222222,0.8,0.0
342,2019-11-29,Milwaukee Bucks,119,Cleveland Cavaliers,110,False,Milwaukee Bucks,0.2777777777777778,0.8333333333333334,0.2,1.0
343,2019-11-29,Toronto Raptors,90,Orlando Magic,83,False,Toronto Raptors,0.4117647058823529,0.7647058823529411,0.4,1.0
344,2019-11-29,Charlotte Hornets,110,Detroit Pistons,107,False,Charlotte Hornets,0.3333333333333333,0.3684210526315789,0.4,0.2
345,2019-11-29,Utah Jazz,103,Memphis Grizzlies,94,False,Utah Jazz,0.29411764705882354,0.6111111111111112,0.0,0.6
346,2019-11-29,Philadelphia 76ers,101,New York Knicks,95,False,Philadelphia 76ers,0.2222222222222222,0.6666666666666666,0.2,0.8
347,2019-11-30,Denver Nuggets,97,Sacramento Kings,100,True,Sacramento Kings,0.4117647058823529,0.8125,0.4,1.0
348,2019-11-30,Indiana Pacers,116,Philadelphia 76ers,119,True,Philadelphia 76ers,0.6842105263157895,0.6666666666666666,0.8,1.0
349,2019-11-30,Atlanta Hawks,111,Houston Rockets,158,True,Houston Rockets,0.6666666666666666,0.21052631578947367,0.4,0.0
350,2019-11-30,Charlotte Hornets,96,Milwaukee Bucks,137,True,Milwaukee Bucks,0.8421052631578947,0.4,1.0,0.4
351,2019-12-01,Miami Heat,109,Brooklyn Nets,106,False,Miami Heat,0.5263157894736842,0.7222222222222222,0.8,0.6
352,2019-12-01,Memphis Grizzlies,115,Minnesota Timberwolves,107,False,Memphis Grizzlies,0.5555555555555556,0.2777777777777778,0.6,0.0
353,2019-12-01,Dallas Mavericks,114,Los Angeles Lakers,100,False,Dallas Mavericks,0.8947368421052632,0.6666666666666666,1.0,0.8
354,2019-12-01,Boston Celtics,113,New York Knicks,104,False,Boston Celtics,0.21052631578947367,0.7222222222222222,0.0,0.4
355,2019-12-01,Utah Jazz,110,Toronto Raptors,130,True,Toronto Raptors,0.7777777777777778,0.631578947368421,1.0,0.6
356,2019-12-01,Washington Wizards,125,Los Angeles Clippers,150,True,Los Angeles Clippers,0.7,0.35294117647058826,0.8,0.4
357,2019-12-01,Oklahoma City Thunder,107,New Orleans Pelicans,104,False,Oklahoma City Thunder,0.3157894736842105,0.3888888888888889,0.2,0.4
358,2019-12-01,San Antonio Spurs,98,Detroit Pistons,132,True,Detroit Pistons,0.3157894736842105,0.35,0.4,0.4
359,2019-12-01,Golden State Warriors,96,Orlando Magic,100,True,Orlando Magic,0.3888888888888889,0.2,0.2,0.2
360,2019-12-02,Phoenix Suns,109,Charlotte Hornets,104,False,Phoenix Suns,0.38095238095238093,0.4444444444444444,0.4,0.2
361,2019-12-02,Utah Jazz,94,Philadelphia 76ers,103,True,Philadelphia 76ers,0.7,0.6,0.8,0.4
362,2019-12-02,Golden State Warriors,79,Atlanta Hawks,104,True,Atlanta Hawks,0.2,0.19047619047619047,0.0,0.2
363,2019-12-02,Indiana Pacers,117,Memphis Grizzlies,104,False,Indiana Pacers,0.3157894736842105,0.631578947368421,0.2,0.8
364,2019-12-02,Chicago Bulls,113,Sacramento Kings,106,False,Chicago Bulls,0.4444444444444444,0.3,0.4,0.2
365,2019-12-02,New York Knicks,88,Milwaukee Bucks,132,True,Milwaukee Bucks,0.85,0.2,1.0,0.0
366,2019-12-03,Detroit Pistons,127,Cleveland Cavaliers,94,False,Detroit Pistons,0.2631578947368421,0.35,0.2,0.4
367,2019-12-03,Orlando Magic,127,Washington Wizards,120,False,Orlando Magic,0.3333333333333333,0.42105263157894735,0.2,0.4
368,2019-12-03,Dallas Mavericks,118,New Orleans Pelicans,97,False,Dallas Mavericks,0.3,0.6842105263157895,0.0,0.8
369,2019-12-03,Miami Heat,121,Toronto Raptors,110,False,Miami Heat,0.7894736842105263,0.7368421052631579,1.0,0.6
370,2019-12-03,Houston Rockets,133,San Antonio Spurs,135,True,San Antonio Spurs,0.3333333333333333,0.6842105263157895,0.4,0.4
371,2019-12-03,Los Angeles Lakers,105,Denver Nuggets,96,False,Los Angeles Lakers,0.7647058823529411,0.85,0.8,0.8
372,2019-12-03,Portland Trail Blazers,97,Los Angeles Clippers,117,True,Los Angeles Clippers,0.7142857142857143,0.4,0.8,0.6
373,2019-12-04,Sacramento Kings,116,Portland Trail Blazers,127,True,Portland Trail Blazers,0.38095238095238093,0.42105263157894735,0.6,0.4
374,2019-12-04,Golden State Warriors,91,Charlotte Hornets,106,True,Charlotte Hornets,0.36363636363636365,0.18181818181818182,0.4,0.2
375,2019-12-04,Milwaukee Bucks,127,Detroit Pistons,103,False,Milwaukee Bucks,0.38095238095238093,0.8571428571428571,0.6,1.0
376,2019-12-04,Phoenix Suns,114,Orlando Magic,128,True,Orlando Magic,0.45,0.47368421052631576,0.6,0.4
377,2019-12-04,Brooklyn Nets,130,Atlanta Hawks,118,False,Brooklyn Nets,0.23809523809523808,0.5,0.2,0.6
378,2019-12-04,Miami Heat,93,Boston Celtics,112,True,Boston Celtics,0.7368421052631579,0.75,0.6,0.8
379,2019-12-04,Memphis Grizzlies,99,Chicago Bulls,106,True,Chicago Bulls,0.3333333333333333,0.3,0.4,0.2
380,2019-12-04,Indiana Pacers,107,Oklahoma City Thunder,100,False,Indiana Pacers,0.42105263157894735,0.65,0.6,0.8
381,2019-12-04,Minnesota Timberwolves,114,Dallas Mavericks,121,True,Dallas Mavericks,0.7,0.5263157894736842,0.8,0.4
382,2019-12-04,Los Angeles Lakers,121,Utah Jazz,96,False,Los Angeles Lakers,0.5714285714285714,0.8571428571428571,0.2,0.8
383,2019-12-05,Phoenix Suns,139,New Orleans Pelicans,132,False,Phoenix Suns,0.2857142857142857,0.45,0.0,0.2
384,2019-12-05,Houston Rockets,119,Toronto Raptors,109,False,Houston Rockets,0.75,0.65,0.8,0.4
385,2019-12-05,Philadelphia 76ers,113,Washington Wizards,119,True,Washington Wizards,0.3157894736842105,0.7142857142857143,0.2,0.8
386,2019-12-05,Denver Nuggets,129,New York Knicks,92,False,Denver Nuggets,0.19047619047619047,0.7222222222222222,0.0,0.6
387,2019-12-06,Los Angeles Lakers,136,Portland Trail Blazers,113,False,Los Angeles Lakers,0.4090909090909091,0.8636363636363636,0.8,0.8
388,2019-12-06,Sacramento Kings,104,San Antonio Spurs,105,True,San Antonio Spurs,0.36363636363636365,0.4,0.4,0.2
389,2019-12-06,Minnesota Timberwolves,127,Oklahoma City Thunder,139,True,Oklahoma City Thunder,0.4,0.5,0.6,0.4
390,2019-12-06,Washington Wizards,103,Miami Heat,112,True,Miami Heat,0.7142857142857143,0.35,0.6,0.4
391,2019-12-06,Golden State Warriors,100,Chicago Bulls,98,False,Golden State Warriors,0.36363636363636365,0.17391304347826086,0.4,0.2
392,2019-12-06,Los Angeles Clippers,91,Milwaukee Bucks,119,True,Milwaukee Bucks,0.8636363636363636,0.7272727272727273,1.0,0.8
393,2019-12-06,Indiana Pacers,101,Detroit Pistons,108,True,Detroit Pistons,0.36363636363636365,0.6666666666666666,0.4,0.8
394,2019-12-06,Orlando Magic,93,Cleveland Cavaliers,87,False,Orlando Magic,0.25,0.47619047619047616,0.2,0.8
395,2019-12-06,Brooklyn Nets,111,Charlotte Hornets,104,False,Brooklyn Nets,0.391304347826087,0.5238095238095238,0.6,0.6
396,2019-12-06,Denver Nuggets,95,Boston Celtics,108,True,Boston Celtics,0.75,0.7368421052631579,0.8,0.6
397,2019-12-07,New Orleans Pelicans,84,Dallas Mavericks,130,True,Dallas Mavericks,0.7142857142857143,0.2727272727272727,0.8,0.0
398,2019-12-07,Indiana Pacers,104,New York Knicks,103,False,Indiana Pacers,0.18181818181818182,0.6363636363636364,0.0,0.6
399,2019-12-07,Cleveland Cavaliers,94,Philadelphia 76ers,141,True,Philadelphia 76ers,0.6818181818181818,0.23809523809523808,0.8,0.0
400,2019-12-07,Phoenix Suns,109,Houston Rockets,115,True,Houston Rockets,0.6666666666666666,0.47619047619047616,0.6,0.4
401,2019-12-07,Memphis Grizzlies,112,Utah Jazz,126,True,Utah Jazz,0.5454545454545454,0.2857142857142857,0.2,0.2
402,2019-12-08,Sacramento Kings,110,Dallas Mavericks,106,False,Sacramento Kings,0.7272727272727273,0.38095238095238093,1.0,0.2
403,2019-12-08,Minnesota Timberwolves,125,Los Angeles Lakers,142,True,Los Angeles Lakers,0.8695652173913043,0.47619047619047616,0.8,0.4
404,2019-12-08,Oklahoma City Thunder,108,Portland Trail Blazers,96,False,Oklahoma City Thunder,0.391304347826087,0.42857142857142855,0.6,0.6
405,2019-12-08,Los Angeles Clippers,135,Washington Wizards,119,False,Los Angeles Clippers,0.3333333333333333,0.6956521739130435,0.2,0.6
406,2019-12-08,Chicago Bulls,105,Miami Heat,110,True,Miami Heat,0.7272727272727273,0.34782608695652173,0.8,0.4
407,2019-12-08,Atlanta Hawks,122,Charlotte Hornets,107,False,Atlanta Hawks,0.375,0.22727272727272727,0.4,0.2
408,2019-12-08,Denver Nuggets,102,Brooklyn Nets,105,True,Brooklyn Nets,0.5454545454545454,0.7,0.6,0.4
409,2019-12-08,Toronto Raptors,104,Philadelphia 76ers,110,True,Philadelphia 76ers,0.6956521739130435,0.7142857142857143,0.8,0.6
410,2019-12-09,Los Angeles Clippers,110,Indiana Pacers,99,False,Los Angeles Clippers,0.6521739130434783,0.7083333333333334,0.6,0.6
411,2019-12-09,Cleveland Cavaliers,88,Boston Celtics,110,True,Boston Celtics,0.7619047619047619,0.22727272727272727,0.8,0.0
412,2019-12-09,Toronto Raptors,93,Chicago Bulls,92,False,Toronto Raptors,0.3333333333333333,0.6818181818181818,0.4,0.4
413,2019-12-09,Sacramento Kings,119,Houston Rockets,118,False,Sacramento Kings,0.6818181818181818,0.4090909090909091,0.8,0.4
414,2019-12-09,Orlando Magic,101,Milwaukee Bucks,110,True,Milwaukee Bucks,0.8695652173913043,0.5,1.0,0.8
415,2019-12-09,Detroit Pistons,105,New Orleans Pelicans,103,False,Detroit Pistons,0.2608695652173913,0.391304347826087,0.0,0.6
416,2019-12-09,Minnesota Timberwolves,109,Phoenix Suns,125,True,Phoenix Suns,0.45454545454545453,0.45454545454545453,0.4,0.2
417,2019-12-09,Oklahoma City Thunder,104,Utah Jazz,90,False,Oklahoma City Thunder,0.5652173913043478,0.45454545454545453,0.4,0.8
418,2019-12-09,Memphis Grizzlies,110,Golden State Warriors,102,False,Memphis Grizzlies,0.20833333333333334,0.2727272727272727,0.2,0.2
419,2019-12-10,New York Knicks,87,Portland Trail Blazers,115,True,Portland Trail Blazers,0.375,0.17391304347826086,0.4,0.0
420,2019-12-10,Denver Nuggets,92,Philadelphia 76ers,97,True,Philadelphia 76ers,0.7083333333333334,0.6666666666666666,0.8,0.2
421,2019-12-10,Washington Wizards,107,Charlotte Hornets,114,True,Charlotte Hornets,0.36,0.3181818181818182,0.2,0.2
422,2019-12-10,Atlanta Hawks,121,Miami Heat,135,True,Miami Heat,0.7391304347826086,0.2608695652173913,0.8,0.4
423,2019-12-11,Houston Rockets,116,Cleveland Cavaliers,110,False,Houston Rockets,0.21739130434782608,0.6521739130434783,0.0,0.6
424,2019-12-11,Boston Celtics,117,Indiana Pacers,122,True,Indiana Pacers,0.625,0.7727272727272727,0.6,0.8
425,2019-12-11,Los Angeles Lakers,96,Orlando Magic,87,False,Los Angeles Lakers,0.4782608695652174,0.875,0.8,0.8
426,2019-12-11,Los Angeles Clippers,112,Toronto Raptors,92,False,Los Angeles Clippers,0.6956521739130435,0.72,0.4,0.8
427,2019-12-11,Charlotte Hornets,113,Brooklyn Nets,108,False,Charlotte Hornets,0.5652173913043478,0.38461538461538464,0.8,0.4
428,2019-12-11,Atlanta Hawks,102,Chicago Bulls,136,True,Chicago Bulls,0.32,0.25,0.4,0.4
429,2019-12-11,Utah Jazz,127,Minnesota Timberwolves,116,False,Utah Jazz,0.43478260869565216,0.5416666666666666,0.0,0.2
430,2019-12-11,Memphis Grizzlies,115,Phoenix Suns,108,False,Memphis Grizzlies,0.4782608695652174,0.30434782608695654,0.6,0.4
431,2019-12-11,New Orleans Pelicans,112,Milwaukee Bucks,127,True,Milwaukee Bucks,0.875,0.25,1.0,0.0
432,2019-12-11,Oklahoma City Thunder,93,Sacramento Kings,94,True,Sacramento Kings,0.43478260869565216,0.4782608695652174,0.4,0.8
433,2019-12-11,New York Knicks,124,Golden State Warriors,122,False,New York Knicks,0.2,0.16666666666666666,0.2,0.0
434,2019-12-12,Dallas Mavericks,122,Detroit Pistons,111,False,Dallas Mavericks,0.4166666666666667,0.6956521739130435,0.8,0.8
435,2019-12-12,Portland Trail Blazers,99,Denver Nuggets,114,True,Denver Nuggets,0.6363636363636364,0.4,0.2,0.4
436,2019-12-12,Philadelphia 76ers,115,Boston Celtics,109,False,Philadelphia 76ers,0.7391304347826086,0.72,0.8,0.8
437,2019-12-12,Cleveland Cavaliers,117,San Antonio Spurs,109,False,Cleveland Cavaliers,0.391304347826087,0.20833333333333334,0.6,0.0
438,2019-12-13,New York Knicks,103,Sacramento Kings,101,False,New York Knicks,0.4583333333333333,0.2,0.6,0.2
439,2019-12-13,Los Angeles Lakers,113,Miami Heat,110,False,Los Angeles Lakers,0.75,0.88,0.8,1.0
440,2019-12-13,Houston Rockets,130,Orlando Magic,107,False,Houston Rockets,0.4583333333333333,0.6666666666666666,0.6,0.6
441,2019-12-13,New Orleans Pelicans,109,Philadelphia 76ers,116,True,Philadelphia 76ers,0.7307692307692307,0.24,0.8,0.0
442,2019-12-13,Indiana Pacers,110,Atlanta Hawks,100,False,Indiana Pacers,0.24,0.64,0.4,0.6
443,2019-12-13,Charlotte Hornets,83,Chicago Bulls,73,False,Charlotte Hornets,0.34615384615384615,0.4074074074074074,0.4,0.6
444,2019-12-13,Milwaukee Bucks,127,Memphis Grizzlies,114,False,Milwaukee Bucks,0.3333333333333333,0.88,0.4,1.0
445,2019-12-13,Golden State Warriors,106,Utah Jazz,114,True,Utah Jazz,0.56,0.19230769230769232,0.4,0.2
446,2019-12-13,Los Angeles Clippers,124,Minnesota Timberwolves,117,False,Los Angeles Clippers,0.4166666666666667,0.7307692307692307,0.0,0.8
447,2019-12-14,Brooklyn Nets,102,Toronto Raptors,110,True,Toronto Raptors,0.6666666666666666,0.5416666666666666,0.2,0.6
448,2019-12-14,Los Angeles Clippers,106,Chicago Bulls,109,True,Chicago Bulls,0.3333333333333333,0.7407407407407407,0.2,0.8
449,2019-12-14,San Antonio Spurs,121,Phoenix Suns,119,False,San Antonio Spurs,0.4583333333333333,0.375,0.4,0.6
450,2019-12-14,Washington Wizards,111,Memphis Grizzlies,128,True,Memphis Grizzlies,0.32,0.30434782608695654,0.4,0.2
451,2019-12-14,Miami Heat,122,Dallas Mavericks,118,False,Miami Heat,0.7083333333333334,0.72,0.8,0.6
452,2019-12-14,Detroit Pistons,115,Houston Rockets,107,False,Detroit Pistons,0.68,0.4,0.8,0.6
453,2019-12-14,Cleveland Cavaliers,108,Milwaukee Bucks,125,True,Milwaukee Bucks,0.8846153846153846,0.24,1.0,0.2
454,2019-12-14,Oklahoma City Thunder,102,Denver Nuggets,110,True,Denver Nuggets,0.6521739130434783,0.4583333333333333,0.4,0.6
455,2019-12-15,Orlando Magic,130,New Orleans Pelicans,119,False,Orlando Magic,0.23076923076923078,0.44,0.0,0.4
456,2019-12-15,Sacramento Kings,100,Golden State Warriors,79,False,Sacramento Kings,0.18518518518518517,0.44,0.2,0.6
457,2019-12-15,Charlotte Hornets,85,Indiana Pacers,107,True,Indiana Pacers,0.6538461538461539,0.42857142857142855,0.6,0.6
458,2019-12-15,Los Angeles Lakers,101,Atlanta Hawks,96,False,Los Angeles Lakers,0.23076923076923078,0.8846153846153846,0.2,1.0
459,2019-12-15,Philadelphia 76ers,89,Brooklyn Nets,109,True,Brooklyn Nets,0.52,0.7407407407407407,0.6,1.0
460,2019-12-15,New York Knicks,105,Denver Nuggets,111,True,Denver Nuggets,0.6666666666666666,0.23076923076923078,0.4,0.4
461,2019-12-16,Washington Wizards,133,Detroit Pistons,119,False,Washington Wizards,0.4230769230769231,0.2916666666666667,0.6,0.2
462,2019-12-16,Cleveland Cavaliers,113,Toronto Raptors,133,True,Toronto Raptors,0.68,0.23076923076923078,0.4,0.2
463,2019-12-16,San Antonio Spurs,107,Houston Rockets,109,True,Houston Rockets,0.6538461538461539,0.4,0.6,0.6
464,2019-12-16,Miami Heat,111,Memphis Grizzlies,118,True,Memphis Grizzlies,0.34615384615384615,0.7307692307692307,0.6,0.8
465,2019-12-16,Dallas Mavericks,120,Milwaukee Bucks,116,False,Dallas Mavericks,0.8888888888888888,0.68,1.0,0.6
466,2019-12-16,Chicago Bulls,106,Oklahoma City Thunder,109,True,Oklahoma City Thunder,0.44,0.35714285714285715,0.6,0.4
467,2019-12-16,Portland Trail Blazers,111,Phoenix Suns,110,False,Portland Trail Blazers,0.44,0.38461538461538464,0.4,0.4
468,2019-12-17,Phoenix Suns,99,Los Angeles Clippers,120,True,Los Angeles Clippers,0.7142857142857143,0.4230769230769231,0.8,0.2
469,2019-12-17,Orlando Magic,102,Utah Jazz,109,True,Utah Jazz,0.5769230769230769,0.46153846153846156,0.6,0.4
470,2019-12-17,Atlanta Hawks,120,New York Knicks,143,True,New York Knicks,0.2222222222222222,0.2222222222222222,0.4,0.2
471,2019-12-17,Sacramento Kings,102,Charlotte Hornets,110,True,Charlotte Hornets,0.41379310344827586,0.46153846153846156,0.6,0.8
472,2019-12-17,Brooklyn Nets,108,New Orleans Pelicans,101,False,Brooklyn Nets,0.2222222222222222,0.5384615384615384,0.0,0.6
473,2019-12-17,Los Angeles Lakers,102,Indiana Pacers,105,True,Indiana Pacers,0.6666666666666666,0.8888888888888888,0.8,1.0
474,2019-12-18,Charlotte Hornets,98,Cleveland Cavaliers,100,True,Cleveland Cavaliers,0.2222222222222222,0.43333333333333335,0.2,0.8
475,2019-12-18,Toronto Raptors,112,Detroit Pistons,99,False,Toronto Raptors,0.4074074074074074,0.6923076923076923,0.6,0.6
476,2019-12-18,Miami Heat,108,Philadelphia 76ers,104,False,Miami Heat,0.7142857142857143,0.7037037037037037,0.8,0.6
477,2019-12-18,Chicago Bulls,110,Washington Wizards,109,False,Chicago Bulls,0.32,0.3448275862068966,0.2,0.4
478,2019-12-18,New Orleans Pelicans,107,Minnesota Timberwolves,99,False,New Orleans Pelicans,0.4,0.21428571428571427,0.0,0.0
479,2019-12-18,Golden State Warriors,112,Portland Trail Blazers,122,True,Portland Trail Blazers,0.4074074074074074,0.17857142857142858,0.4,0.2
480,2019-12-18,Memphis Grizzlies,122,Oklahoma City Thunder,126,True,Oklahoma City Thunder,0.46153846153846156,0.37037037037037035,0.6,0.8
481,2019-12-18,Orlando Magic,104,Denver Nuggets,113,True,Denver Nuggets,0.68,0.4444444444444444,0.6,0.2
482,2019-12-18,Boston Celtics,109,Dallas Mavericks,103,False,Boston Celtics,0.6923076923076923,0.7083333333333334,0.6,0.6
483,2019-12-19,Brooklyn Nets,105,San Antonio Spurs,118,True,San Antonio Spurs,0.38461538461538464,0.5555555555555556,0.6,0.6
484,2019-12-19,Los Angeles Lakers,104,Milwaukee Bucks,111,True,Milwaukee Bucks,0.8571428571428571,0.8571428571428571,0.8,0.8
485,2019-12-19,Utah Jazz,111,Atlanta Hawks,106,False,Utah Jazz,0.21428571428571427,0.5925925925925926,0.0,0.8
486,2019-12-19,Houston Rockets,122,Los Angeles Clippers,117,False,Houston Rockets,0.7241379310344828,0.6666666666666666,0.8,0.6
