TEAM,PLAYER,AGE,MP,VORP
Toronto Raptors,DeMar DeRozan,28,33.9,3.2
Toronto Raptors,Serge Ibaka,28,27.5,1.0
Toronto Raptors,Kyle Lowry,31,32.2,4.5
Toronto Raptors,Alfonzo McKinnie,25,3.8,0.0
Toronto Raptors,C.J. Miles,30,19.1,0.8
Toronto Raptors,Malcolm Miller,24,8.4,0.0
Toronto Raptors,Lucas Nogueira,25,8.5,0.8
Toronto Raptors,Jakob Poeltl,22,18.6,0.9
Toronto Raptors,Norman Powell,24,15.2,-0.3
Toronto Raptors,Pascal Siakam,23,20.7,1.4
Toronto Raptors,Jonas Valančiūnas,25,22.4,1.9
Toronto Raptors,Fred VanVleet,23,20.0,1.7
Toronto Raptors,Delon Wright,25,20.8,1.9
Utah Jazz,Tony Bradley,20,3.2,0.0
Utah Jazz,Alec Burks,26,16.5,0.3
Utah Jazz,Dante Exum,22,16.8,0.1
Utah Jazz,Derrick Favors,26,28.0,1.9
Utah Jazz,Rudy Gobert,25,32.4,2.5
Utah Jazz,Joe Ingles,30,31.4,2.8
Utah Jazz,Jonas Jerebko,30,15.3,0.6
Utah Jazz,Erik McCree,24,2.0,0.0
Utah Jazz,Donovan Mitchell,21,33.4,2.2
Utah Jazz,Naz Mitrou-Long,24,1.0,0.0
Utah Jazz,Raul Neto,25,12.1,0.1
Utah Jazz,Georges Niang,24,3.6,0.0
Utah Jazz,Royce O'Neale,24,16.7,0.5
Utah Jazz,Ricky Rubio,27,29.3,1.6
Utah Jazz,Thabo Sefolosha,33,21.2,0.9
Utah Jazz,David Stockton,26,3.0,0.0
Utah Jazz,Ekpe Udoh,30,12.9,1.1
Utah Jazz,Nate Wolters,26,3.8,-0.1
Washington Wizards,Bradley Beal,24,36.3,3.1
Washington Wizards,Tim Frazier,27,14.2,0.2
Washington Wizards,Marcin Gortat,33,25.3,0.8
Washington Wizards,Ian Mahinmi,31,14.9,-0.7
Washington Wizards,Chris McCullough,22,4.7,0.0
Washington Wizards,Jodie Meeks,30,14.5,0.3
Washington Wizards,Markieff Morris,28,27.0,0.4
Washington Wizards,Otto Porter,24,31.6,3.4
Washington Wizards,Devin Robinson,22,13.0,0.0
Washington Wizards,Tomáš Satoranský,26,22.5,1.3
Washington Wizards,Mike Scott,29,18.5,0.1
Washington Wizards,Jason Smith,31,8.6,-0.3
Washington Wizards,John Wall,27,34.4,1.8
