TEAM,PLAYER,AGE,MP,VORP
Toronto Raptors,Malcolm Miller,26,5.8,0.0
Toronto Raptors,Shamorie Ponds,21,2.8,0.0
Toronto Raptors,Norman Powell,26,28.4,1.5
Toronto Raptors,Pascal Siakam,25,35.2,2.0
Toronto Raptors,Matt Thomas,25,10.7,0.3
Toronto Raptors,Fred VanVleet,25,35.7,2.3
Utah Jazz,Bojan Bogdanović,30,33.1,1.1
Utah Jazz,Tony Bradley,22,11.4,0.6
Utah Jazz,Jarrell Brantley,23,10.7,-0.1
Utah Jazz,Mike Conley,32,29.0,0.8
Utah Jazz,Ed Davis,30,10.8,-0.1
Utah Jazz,Rudy Gobert,27,34.3,3.3
Utah Jazz,Joe Ingles,32,29.7,1.5
Utah Jazz,Stanton Kidd,27,3.8,-0.1
Utah Jazz,Donovan Mitchell,23,34.3,2.3
Utah Jazz,Juwan Morgan,22,6.4,0.0
Utah Jazz,Emmanuel Mudiay,23,15.7,0.0
Utah Jazz,Georges Niang,26,14.0,0.4
Utah Jazz,Royce O'Neale,26,28.9,1.5
Utah Jazz,Miye Oni,22,10.9,-0.1
Utah Jazz,Rayjon Tucker,22,8.1,-0.2
Utah Jazz,Nigel Williams-Goss,25,5.0,0.0
Washington Wizards,Bradley Beal,26,36.0,2.5
Washington Wizards,Thomas Bryant,27,29.3,1.2
Washington Wizards,Isaac Bonga,20,18.9,-0.3
Washington Wizards,Troy Brown Jr.,20,25.8,0.3
Washington Wizards,Jerian Grant,27,13.3,-0.1
Washington Wizards,Rui Hachimura,21,30.1,-0.4
Washington Wizards,Ian Mahinmi,33,21.3,-0.2
Washington Wizards,Garrison Mathews,23,12.6,0.1
Washington Wizards,Admiral Schofield,24,16.2,-0.3
Washington Wizards,Gary Payton II,27,14.9,0.0
Washington Wizards,Justin Robinson,22,5.4,0.0
Washington Wizards,Ish Smith,31,26.3,0.3
Washington Wizards,Isaiah Thomas,30,23.1,-0.5
Washington Wizards,Moritz Wagner,22,18.6,-0.1
Washington Wizards,Johnathan Williams,24,12.0,0.0
