unique_game_id,DATE,Home Team,Away Team,HOME_PRIOR_WIN_V_OPP,AWAY_PRIOR_WIN_V_OPP,HOME_IP_AVAIL,AWAY_IP_AVAIL,Home Odds Open,Home Odds Close,Away Odds Open,Away Odds Close,Home Relative Age Diff,Home All Stars,Away All Stars,Away Underdog,Underdog Win,Home FG,Home FGA,Home FG%,Home 3P,Home 3PA,Home 3P%,Home FT,Home FTA,Home FT%,Home ORB,Home DRB,Home TRB,Home AST,Home STL,Home BLK,Home TOV,Home PF,Home PTS,Home TS%,Home eFG%,Home 3PAr,Home FTr,Home ORB%,Home DRB%,Home TRB%,Home AST%,Home STL%,Home BLK%,Home TOV%,Home ORtg,Home DRtg,Away FG,Away FGA,Away FG%,Away 3P,Away 3PA,Away 3P%,Away FT,Away FTA,Away FT%,Away ORB,Away DRB,Away TRB,Away AST,Away STL,Away BLK,Away TOV,Away PF,Away PTS,Away TS%,Away eFG%,Away 3PAr,Away FTr,Away ORB%,Away DRB%,Away TRB%,Away AST%,Away STL%,Away BLK%,Away TOV%,Away ORtg,Away DRtg,HOME_CUM_WIN_PCT,AWAY_CUM_WIN_PCT,HOME_ROLL_WIN_PCT,AWAY_ROLL_WIN_PCT
2008-12-06_Chicago Bulls_Washington Wizards,2008-12-06,Chicago Bulls,Washington Wizards,0.0,0.0,0.7142857142857143,0.7142857142857143,,1.2,,4.55,-2.0,0.0,0.0,1.0,0.0,36.8,79.4,0.465,4.8,11.8,0.40540000000000004,17.0,20.4,0.8291999999999999,9.2,31.2,40.4,19.0,6.6,5.4,17.4,21.8,95.4,0.5414,0.4958,0.1498,0.258,23.18,71.02000000000001,48.2,51.48,7.06,7.24,16.3,101.26000000000002,103.84,37.8,81.4,0.465,6.6,17.6,0.3608,16.2,21.2,0.7496,12.0,29.8,41.8,24.4,7.4,3.4,11.6,22.0,98.4,0.5436,0.5052,0.2158,0.2612,28.28,72.97999999999999,50.300000000000004,64.17999999999999,8.36,5.82,11.2,112.04,113.43999999999998,0.42105263157894735,0.17647058823529413,0.4,0.2
2008-12-06_Dallas Mavericks_Atlanta Hawks,2008-12-06,Dallas Mavericks,Atlanta Hawks,0.0,0.0,0.7142857142857143,0.8571428571428571,1.33,1.4,3.4,2.95,4.0,2.0,0.0,1.0,0.0,40.8,85.4,0.4774,8.0,21.0,0.37659999999999993,16.2,20.4,0.8016,11.8,31.6,43.4,24.2,8.0,5.6,11.8,17.0,105.8,0.5612,0.5244,0.24620000000000003,0.23879999999999998,27.82,69.74,49.440000000000005,59.1,8.64,7.840000000000001,11.1,114.3,106.5,37.2,75.6,0.4946,8.8,25.0,0.3548,15.8,19.8,0.8096,7.8,30.0,37.8,24.8,6.6,4.6,14.6,19.4,99.0,0.5896,0.5536,0.33140000000000003,0.26680000000000004,22.3,73.0,50.279999999999994,66.42,7.380000000000001,6.980000000000001,14.74,111.82000000000001,107.7,0.5555555555555556,0.6666666666666666,0.8,0.8
2008-12-06_Miami Heat_Oklahoma City Thunder,2008-12-06,Miami Heat,Oklahoma City Thunder,0.0,0.0,0.5714285714285714,0.5714285714285714,,1.13,,5.65,4.0,1.0,1.0,1.0,0.0,38.4,86.6,0.4422,6.2,20.6,0.29480000000000006,15.8,19.0,0.8116,12.6,27.2,39.8,22.4,8.8,7.0,12.6,23.6,98.8,0.5164000000000001,0.47779999999999995,0.2366,0.21680000000000002,29.3,66.6,47.7,57.620000000000005,9.74,11.28,11.64,107.3,112.32000000000001,35.6,76.4,0.4708,4.4,11.2,0.38039999999999996,20.8,29.0,0.7058,9.0,24.0,33.0,20.6,8.0,5.0,13.0,22.6,96.4,0.5444000000000001,0.5004,0.1482,0.3844,22.52,68.96000000000001,44.32,57.980000000000004,8.8,8.180000000000001,12.779999999999998,106.46000000000001,115.96000000000001,0.5263157894736842,0.1,0.6,0.2
2008-12-06_New Orleans Pelicans_Memphis Grizzlies,2008-12-06,New Orleans Pelicans,Memphis Grizzlies,0.0,0.0,0.8571428571428571,0.7142857142857143,,1.06,,9.25,6.5,1.0,0.0,1.0,0.0,36.2,76.0,0.47640000000000005,7.8,17.8,0.4306,20.4,22.8,0.8842000000000001,10.8,28.4,39.2,20.2,7.4,3.4,13.0,19.4,100.6,0.5846,0.5282,0.23620000000000002,0.305,30.659999999999997,74.74,53.48,55.81999999999999,8.68,5.819999999999999,13.080000000000002,117.38,111.51999999999998,39.4,75.8,0.5206000000000001,4.6,11.6,0.39419999999999994,14.4,20.6,0.7156,9.0,24.4,33.4,16.6,8.0,2.2,14.2,23.8,97.8,0.577,0.5512,0.1532,0.273,26.52,74.17999999999999,49.94,42.519999999999996,9.08,3.66,14.3,111.2,118.92,0.625,0.2631578947368421,0.8,0.2
2008-12-06_Phoenix Suns_Utah Jazz,2008-12-06,Phoenix Suns,Utah Jazz,0.0,1.0,0.8571428571428571,0.8571428571428571,1.25,1.3,3.9,3.5,1.0,0.0,1.0,1.0,0.0,37.8,76.2,0.49800000000000005,7.2,18.4,0.38339999999999996,17.0,22.2,0.738,8.6,27.8,36.4,19.6,8.0,5.6,16.0,21.2,99.8,0.5808,0.5452,0.24159999999999998,0.2996,22.92,67.26,46.78000000000001,51.98,8.7,8.68,15.64,108.97999999999999,118.7,38.2,79.4,0.4782,5.2,14.0,0.36080000000000007,20.4,27.2,0.7454,11.0,33.0,44.0,25.2,9.2,4.6,17.4,20.0,102.0,0.5571999999999999,0.5107999999999999,0.1782,0.3518,26.2,78.44000000000001,52.6,66.16,9.5,7.18,16.04,105.8,98.86,0.55,0.6190476190476191,0.2,0.6
2008-12-06_Sacramento Kings_Denver Nuggets,2008-12-06,Sacramento Kings,Denver Nuggets,0.0,0.0,0.42857142857142855,0.7142857142857143,,2.6,,1.5,-2.5,0.0,1.0,0.0,0.0,35.2,83.0,0.42699999999999994,5.6,17.8,0.30219999999999997,18.0,24.4,0.7562,10.8,30.4,41.2,20.8,7.2,4.2,16.0,25.4,94.0,0.5042,0.46180000000000004,0.2152,0.2948,23.86,72.3,47.49999999999999,58.86,7.540000000000001,6.339999999999999,14.8,97.78,109.85999999999999,39.2,78.6,0.4984,8.8,19.2,0.453,19.6,26.2,0.7462,9.6,30.0,39.6,26.2,7.8,8.6,14.2,19.6,106.8,0.5915999999999999,0.5538000000000001,0.24420000000000003,0.3326,25.0,71.6,49.699999999999996,66.17999999999999,8.5,14.34,13.64,115.97999999999999,108.58,0.25,0.65,0.0,0.6
2008-12-06_San Antonio Spurs_Golden State Warriors,2008-12-06,San Antonio Spurs,Golden State Warriors,0.0,0.0,1.0,0.8571428571428571,,1.1,,7.0,5.0,2.0,0.0,1.0,0.0,35.0,76.4,0.4568,7.0,20.2,0.3572,18.2,23.8,0.7767999999999999,9.4,32.8,42.2,22.0,4.2,3.4,13.6,18.2,95.2,0.5473999999999999,0.5026,0.26480000000000004,0.3124,25.2,84.32000000000001,54.9,62.160000000000004,4.680000000000001,5.26,13.559999999999999,106.42,104.84,40.4,86.0,0.47059999999999996,5.8,17.6,0.32439999999999997,28.2,34.6,0.7949999999999999,10.8,27.8,38.6,19.2,8.8,6.6,12.6,22.8,114.8,0.5673999999999999,0.5044,0.2056,0.4058,23.980000000000004,61.92,43.18000000000001,47.64,8.68,9.28,11.120000000000001,114.34,125.52000000000001,0.5555555555555556,0.2631578947368421,0.6,0.0
2008-12-07_Indiana Pacers_Boston Celtics,2008-12-07,Indiana Pacers,Boston Celtics,1.0,1.0,0.8571428571428571,1.0,3.95,3.85,,1.25,0.0,1.0,4.0,0.0,0.0,38.8,90.2,0.429,7.2,21.0,0.33880000000000005,13.4,17.2,0.7634000000000001,13.2,30.6,43.8,23.0,5.0,2.2,15.0,24.8,98.2,0.49959999999999993,0.46799999999999997,0.2298,0.1906,26.560000000000002,75.24,48.519999999999996,59.42,5.24,3.56,13.379999999999999,101.38,114.96,37.0,75.2,0.49160000000000004,5.0,15.2,0.3258,22.0,27.2,0.8116,11.2,31.2,42.4,23.2,7.8,4.0,12.6,18.6,101.0,0.5790000000000001,0.5244,0.201,0.3614,30.560000000000002,73.66,53.64,62.44000000000001,8.98,6.5200000000000005,12.6,116.46,97.78,0.3684210526315789,0.9047619047619048,0.2,1.0
2008-12-07_Los Angeles Lakers_Milwaukee Bucks,2008-12-07,Los Angeles Lakers,Milwaukee Bucks,0.0,0.0,1.0,1.0,,1.06,,9.19,-2.0,2.0,0.0,1.0,0.0,42.6,82.4,0.5189999999999999,6.4,18.0,0.36,21.0,26.8,0.8131999999999999,12.0,31.8,43.8,24.8,8.6,5.0,15.2,17.0,112.6,0.6002,0.5593999999999999,0.22000000000000003,0.3412,29.7,70.96000000000001,51.6,58.15999999999999,9.0,7.779999999999999,13.919999999999998,118.28,111.3,35.2,78.8,0.4468,4.2,14.4,0.2824,20.6,25.6,0.8032,11.6,29.2,40.8,21.0,6.2,4.4,15.2,22.2,95.2,0.5292,0.47400000000000003,0.18460000000000001,0.3262,29.18,75.53999999999999,51.89999999999999,59.64,6.859999999999999,7.44,14.48,105.28,108.66000000000001,0.8888888888888888,0.42857142857142855,0.8,0.4
2008-12-07_New York Knicks_Detroit Pistons,2008-12-07,New York Knicks,Detroit Pistons,0.0,1.0,0.5714285714285714,0.8571428571428571,,3.32,,1.33,-0.5,0.0,0.0,0.0,1.0,38.0,88.0,0.4272,10.8,31.4,0.349,14.8,17.0,0.8808,12.8,30.4,43.2,22.4,7.4,2.6,17.2,20.2,101.6,0.5279999999999999,0.48860000000000003,0.36219999999999997,0.19580000000000003,26.639999999999997,71.14000000000001,47.42,58.260000000000005,7.56,3.7399999999999998,15.2,103.28000000000002,113.33999999999999,37.2,76.8,0.4822,4.8,13.0,0.3638,17.2,24.0,0.7056,9.4,29.0,38.4,21.8,7.6,5.6,11.8,20.4,96.4,0.5508,0.5136000000000001,0.16999999999999998,0.3184,24.36,70.18,48.040000000000006,58.839999999999996,8.8,9.58,11.940000000000001,110.55999999999999,106.67999999999999,0.42105263157894735,0.6111111111111112,0.2,0.6
2008-12-08_Memphis Grizzlies_Houston Rockets,2008-12-08,Memphis Grizzlies,Houston Rockets,0.0,1.0,0.7142857142857143,0.7142857142857143,3.6,3.68,1.24,1.29,-4.5,0.0,0.0,0.0,1.0,37.8,75.0,0.5046,4.6,12.0,0.3869999999999999,15.0,20.4,0.7417999999999999,8.6,25.2,33.8,17.6,6.2,2.4,13.6,23.6,95.2,0.5674,0.5354,0.16040000000000001,0.2742,25.119999999999997,78.75999999999999,50.6,47.32,7.139999999999999,4.279999999999999,13.900000000000002,109.43999999999998,117.81999999999998,34.6,81.2,0.4266,8.6,20.0,0.4208,26.4,31.4,0.8379999999999999,11.6,32.4,44.0,21.6,7.4,4.4,12.0,19.2,104.2,0.5483999999999999,0.4805999999999999,0.2486,0.3884,26.339999999999996,76.26,51.52,63.15999999999999,7.9799999999999995,7.12,11.14,112.42,105.4,0.25,0.65,0.2,0.6
2008-12-08_Miami Heat_Charlotte Hornets,2008-12-08,Miami Heat,Charlotte Hornets,0.0,1.0,0.7142857142857143,0.7142857142857143,1.26,1.22,4.5,3.95,1.5,1.0,1.0,1.0,0.0,40.8,86.8,0.46959999999999996,6.8,19.2,0.3572,17.8,22.6,0.7802,13.2,31.0,44.2,24.2,8.2,7.8,13.6,23.6,106.2,0.5472,0.5088,0.21959999999999996,0.25880000000000003,30.860000000000003,73.32000000000001,52.2,59.18000000000001,8.8,12.14,12.32,112.42,107.02000000000001,33.2,72.4,0.45820000000000005,5.8,14.4,0.3942,19.2,25.8,0.7362,9.4,24.6,34.0,21.4,7.6,4.0,15.6,23.4,91.4,0.5456,0.4981999999999999,0.20040000000000005,0.3558,26.52,71.36,48.7,64.44,8.78,7.540000000000001,15.780000000000001,105.22,108.62,0.55,0.35,0.8,0.4
2008-12-09_Chicago Bulls_New York Knicks,2008-12-09,Chicago Bulls,New York Knicks,0.0,0.0,0.7142857142857143,0.5714285714285714,,1.28,3.85,3.7,-0.5,0.0,0.0,1.0,0.0,37.2,79.8,0.46719999999999995,6.0,13.6,0.4244,18.2,23.4,0.776,8.6,31.0,39.6,21.6,6.6,5.4,15.4,22.0,98.6,0.5476,0.5052,0.17099999999999999,0.29359999999999997,21.22,72.72,47.64000000000001,57.120000000000005,7.019999999999999,7.359999999999999,14.419999999999998,104.1,105.4,38.4,86.0,0.44300000000000006,11.2,30.0,0.38439999999999996,15.2,18.2,0.8562,12.4,32.4,44.8,22.8,6.2,1.8,17.6,21.6,103.2,0.5458000000000001,0.5086,0.3532,0.2186,26.98,73.12,49.58,58.739999999999995,6.3,2.7199999999999998,15.719999999999999,105.58000000000001,110.03999999999999,0.45,0.45,0.4,0.4
2008-12-09_Cleveland Cavaliers_Toronto Raptors,2008-12-09,Cleveland Cavaliers,Toronto Raptors,0.0,0.0,1.0,0.5714285714285714,,1.12,6.0,7.35,1.0,1.0,1.0,1.0,0.0,39.0,82.8,0.4732,7.2,21.2,0.3508,18.4,23.6,0.7716000000000001,13.0,34.0,47.0,21.8,10.2,7.2,13.4,20.6,103.6,0.5586,0.5176,0.2564,0.2906,31.540000000000003,77.02000000000001,55.44,56.02,11.020000000000001,12.780000000000001,12.68,113.35999999999999,89.96000000000001,36.4,85.4,0.429,6.4,18.2,0.3414,14.6,17.0,0.877,8.0,29.0,37.0,23.8,7.2,7.0,12.2,17.6,93.8,0.508,0.46640000000000004,0.21340000000000003,0.197,17.580000000000002,70.05999999999999,43.1,65.34,7.5600000000000005,10.66,11.48,99.82,114.62,0.85,0.42105263157894735,1.0,0.2
2008-12-09_Houston Rockets_Atlanta Hawks,2008-12-09,Houston Rockets,Atlanta Hawks,0.0,0.0,0.8571428571428571,1.0,,1.5,2.5,2.65,4.0,0.0,0.0,1.0,0.0,35.4,77.8,0.4542,9.6,21.0,0.4566,25.2,30.8,0.8106,9.2,30.0,39.2,21.0,7.4,4.4,13.4,19.4,105.6,0.5764,0.5162,0.271,0.39480000000000004,23.32,74.26,49.66,60.04,7.999999999999998,7.2,12.74,114.7,110.2,37.0,76.6,0.48519999999999996,8.4,24.6,0.3442,15.8,20.0,0.8042,9.0,30.2,39.2,23.6,6.6,4.4,15.6,18.6,98.2,0.5771999999999999,0.5408000000000001,0.3214,0.26420000000000005,24.18,71.34,49.68000000000001,63.24000000000001,7.32,6.68,15.4,110.22,107.84,0.6190476190476191,0.631578947368421,0.6,0.6
2008-12-09_Minnesota Timberwolves_Utah Jazz,2008-12-09,Minnesota Timberwolves,Utah Jazz,0.0,0.0,0.8571428571428571,0.8571428571428571,2.65,3.1,1.45,1.37,0.0,0.0,1.0,0.0,0.0,33.2,79.4,0.41719999999999996,4.8,15.8,0.27799999999999997,17.6,23.4,0.779,12.2,26.4,38.6,17.8,6.6,5.0,15.0,21.0,88.8,0.4962000000000001,0.4474,0.19960000000000003,0.306,28.639999999999997,72.86,48.919999999999995,54.5,7.32,8.559999999999999,14.38,98.88,117.26000000000002,37.2,80.0,0.4628,4.6,14.8,0.3098,19.8,26.2,0.7469999999999999,11.0,31.4,42.4,24.6,9.2,4.6,18.2,21.6,98.8,0.5402,0.49160000000000004,0.186,0.3372,25.279999999999998,74.14000000000001,49.760000000000005,66.35999999999999,9.48,7.3,16.660000000000004,102.28,101.2,0.21052631578947367,0.5909090909090909,0.0,0.4
2008-12-09_Phoenix Suns_Milwaukee Bucks,2008-12-09,Phoenix Suns,Milwaukee Bucks,1.0,0.0,1.0,1.0,1.31,1.35,3.1,3.2,-3.0,0.0,0.0,1.0,0.0,37.6,78.4,0.4808,7.4,19.8,0.37379999999999997,16.4,22.2,0.7230000000000001,11.2,28.8,40.0,20.2,7.4,4.6,16.6,21.8,99.0,0.5624,0.5284,0.2536,0.2836,28.78,70.24,50.160000000000004,53.92,8.08,7.38,15.84,108.12,119.08,34.4,81.2,0.42519999999999997,4.6,15.2,0.29900000000000004,21.0,26.4,0.7962,14.0,28.2,42.2,21.4,7.0,4.2,16.0,23.0,94.4,0.5111999999999999,0.4544,0.1894,0.32780000000000004,31.820000000000004,70.2,50.7,62.08,7.6,6.859999999999999,14.74,103.24000000000001,107.97999999999999,0.5714285714285714,0.4090909090909091,0.2,0.4
2008-12-09_Portland Trail Blazers_Orlando Magic,2008-12-09,Portland Trail Blazers,Orlando Magic,1.0,0.0,1.0,0.7142857142857143,,1.45,,2.75,-2.0,1.0,2.0,1.0,1.0,35.6,77.2,0.4624,7.6,18.4,0.3892,16.0,20.4,0.7926,13.2,28.0,41.2,19.2,4.8,5.6,12.8,20.4,94.8,0.5502,0.51,0.2344,0.2718,33.72,75.58,54.04,53.32000000000001,5.74,10.12,12.98,113.3,110.92,36.0,76.0,0.47759999999999997,10.0,25.2,0.3992,16.2,25.0,0.6392,8.6,31.4,40.0,18.6,7.8,7.0,16.0,17.0,98.2,0.5681999999999999,0.5442,0.3318,0.3336,19.88,68.96,46.4,51.739999999999995,8.459999999999999,9.48,15.6,106.4,102.14000000000001,0.6818181818181818,0.7619047619047619,0.8,0.8
2008-12-09_Sacramento Kings_Los Angeles Lakers,2008-12-09,Sacramento Kings,Los Angeles Lakers,0.0,1.0,0.5714285714285714,1.0,8.0,6.95,,1.08,-1.5,0.0,2.0,0.0,1.0,34.4,88.6,0.39259999999999995,4.4,17.6,0.23399999999999999,19.8,26.2,0.7718,14.8,30.6,45.4,18.8,7.2,4.8,15.0,25.4,93.0,0.4673999999999999,0.41780000000000006,0.19980000000000003,0.297,29.04,75.08,50.31999999999999,53.8,7.42,7.24,13.12,95.72,114.3,40.0,77.2,0.5182,6.2,16.8,0.3714,24.6,32.0,0.7826,11.4,33.2,44.6,24.8,9.4,4.0,18.2,20.4,110.8,0.6082,0.5593999999999999,0.2184,0.4272,30.139999999999997,67.9,51.239999999999995,61.9,9.74,5.5600000000000005,16.56,115.2,107.05999999999999,0.2380952380952381,0.8947368421052632,0.0,0.8
2008-12-09_Washington Wizards_Detroit Pistons,2008-12-09,Washington Wizards,Detroit Pistons,0.0,1.0,0.7142857142857143,0.8571428571428571,2.7,2.62,,1.46,1.0,0.0,0.0,0.0,1.0,39.8,81.4,0.48900000000000005,8.0,19.2,0.4056,14.8,19.4,0.7488000000000001,11.6,28.6,40.2,25.8,6.6,4.0,12.0,21.2,102.4,0.5704,0.5376,0.23499999999999996,0.23959999999999998,28.9,74.08,51.32000000000001,64.47999999999999,7.4799999999999995,6.8,11.64,116.1,115.75999999999999,35.6,76.4,0.4666,4.2,13.4,0.3174,17.4,23.8,0.7246,8.8,27.4,36.2,20.0,8.0,5.2,11.2,21.0,92.8,0.5349999999999999,0.4946,0.17520000000000002,0.31700000000000006,22.380000000000003,69.84,45.88000000000001,56.660000000000004,9.260000000000002,8.940000000000001,11.48,107.26000000000002,108.97999999999999,0.16666666666666666,0.5789473684210527,0.2,0.4
2008-12-10_Brooklyn Nets_New York Knicks,2008-12-10,Brooklyn Nets,New York Knicks,0.0,0.0,0.8571428571428571,0.5714285714285714,1.2,1.27,4.2,3.77,-0.5,0.0,0.0,1.0,1.0,37.2,76.2,0.48840000000000006,9.4,22.8,0.40519999999999995,19.8,25.4,0.7734000000000001,9.0,29.4,38.4,18.0,6.6,4.0,12.6,22.6,103.6,0.5928,0.5506,0.30060000000000003,0.3318,24.2,74.1,49.86000000000001,48.54,7.38,6.9399999999999995,12.639999999999999,116.2,106.22,35.6,84.0,0.4244,9.8,30.2,0.331,14.6,17.2,0.8692,11.2,31.6,42.8,20.2,5.8,2.0,16.8,19.4,95.6,0.523,0.484,0.36079999999999995,0.2122,24.419999999999998,74.76,48.559999999999995,56.779999999999994,6.040000000000001,3.0799999999999996,15.419999999999998,100.47999999999999,108.3,0.5789473684210527,0.42857142857142855,0.8,0.2
2008-12-10_Denver Nuggets_Minnesota Timberwolves,2008-12-10,Denver Nuggets,Minnesota Timberwolves,2.0,0.0,0.7142857142857143,0.8571428571428571,,1.09,7.0,8.5,3.0,1.0,0.0,1.0,0.0,40.0,79.6,0.502,8.4,18.2,0.454,21.8,29.2,0.7394000000000001,9.8,31.8,41.6,24.8,8.8,9.8,14.4,19.6,110.2,0.595,0.5544,0.22879999999999998,0.3666,24.94,69.02,48.879999999999995,61.64,9.319999999999999,14.839999999999998,13.460000000000003,117.02000000000001,102.0,31.6,77.8,0.4064,4.2,14.4,0.26339999999999997,21.2,30.0,0.7246,13.4,25.6,39.0,16.8,7.6,5.2,14.6,22.6,88.6,0.48860000000000003,0.4338,0.1874,0.38859999999999995,30.04,73.74,49.4,53.84000000000001,8.379999999999999,9.040000000000001,13.9,98.8,115.92,0.6666666666666666,0.2,0.8,0.0
2008-12-10_Los Angeles Lakers_Phoenix Suns,2008-12-10,Los Angeles Lakers,Phoenix Suns,1.0,0.0,1.0,0.8571428571428571,,1.07,8.5,7.9,1.0,2.0,0.0,1.0,0.0,37.6,76.2,0.49640000000000006,7.2,18.0,0.40199999999999997,26.2,34.0,0.7767999999999999,11.4,31.0,42.4,22.4,8.2,4.8,17.6,21.4,108.6,0.5978,0.5436,0.23440000000000003,0.45220000000000005,28.76,66.66,49.019999999999996,60.019999999999996,8.540000000000001,6.62,16.14,113.61999999999998,110.61999999999998,38.6,77.4,0.5006,7.4,18.2,0.4152,21.0,27.6,0.7666000000000001,11.0,28.6,39.6,20.8,7.4,4.6,16.2,21.8,105.6,0.5902,0.5488000000000001,0.236,0.3574,29.580000000000002,67.78,49.92,54.11999999999999,7.960000000000001,7.06,15.3,113.46,118.0,0.85,0.5909090909090909,0.6,0.4
2008-12-10_New Orleans Pelicans_Charlotte Hornets,2008-12-10,New Orleans Pelicans,Charlotte Hornets,0.0,1.0,0.8571428571428571,0.42857142857142855,1.09,1.04,8.5,11.0,4.5,1.0,1.0,1.0,0.0,35.8,75.8,0.47240000000000004,8.8,18.4,0.47000000000000003,19.6,22.0,0.8826,10.4,30.0,40.4,19.6,6.6,3.2,13.0,21.2,100.0,0.5852,0.5311999999999999,0.24500000000000002,0.29500000000000004,29.320000000000004,75.14,53.779999999999994,54.879999999999995,7.739999999999999,5.499999999999999,13.16,116.44000000000001,109.0,33.6,74.6,0.44980000000000003,6.8,15.8,0.41719999999999996,19.8,26.6,0.7382,10.0,24.2,34.2,22.2,7.8,3.6,13.2,24.6,93.8,0.5434,0.4952,0.21280000000000002,0.3568,26.48,69.62,47.18,66.11999999999999,9.02,6.839999999999999,13.3,108.32000000000001,111.5,0.6470588235294118,0.3333333333333333,0.8,0.4
2008-12-10_Philadelphia 76ers_Cleveland Cavaliers,2008-12-10,Philadelphia 76ers,Cleveland Cavaliers,0.0,0.0,1.0,1.0,3.27,3.15,1.32,1.36,2.0,1.0,1.0,0.0,0.0,35.6,83.2,0.4282,4.2,14.2,0.2918,20.0,25.8,0.7682,13.6,28.0,41.6,19.8,8.6,3.6,14.2,22.2,95.4,0.5062,0.454,0.1736,0.3128,29.7,75.36,50.1,55.919999999999995,9.200000000000001,5.9799999999999995,12.919999999999998,104.6,109.4,39.0,81.8,0.4786,7.0,20.6,0.3516,19.0,23.6,0.7978000000000001,12.4,33.2,45.6,23.2,10.6,6.8,13.0,21.0,104.0,0.5664,0.5224,0.25260000000000005,0.2934,31.580000000000002,77.7,55.919999999999995,59.260000000000005,11.540000000000001,12.4,12.459999999999999,114.85999999999999,90.22,0.42857142857142855,0.8571428571428571,0.4,1.0
2008-12-10_San Antonio Spurs_Atlanta Hawks,2008-12-10,San Antonio Spurs,Atlanta Hawks,0.0,0.0,1.0,1.0,1.32,1.36,3.15,3.25,4.0,2.0,0.0,1.0,0.0,38.8,83.0,0.4628,8.4,23.6,0.35040000000000004,19.0,23.4,0.8161999999999999,9.4,34.4,43.8,25.0,4.6,3.8,12.0,20.4,105.0,0.5586,0.5130000000000001,0.2864,0.2822,23.619999999999997,82.14000000000001,53.06,64.06,4.819999999999999,5.74,11.680000000000001,111.01999999999998,105.4,36.8,77.4,0.479,8.4,23.6,0.35879999999999995,15.4,20.0,0.7678,8.4,30.0,38.4,22.2,7.6,5.2,14.2,19.2,97.4,0.5683999999999999,0.5342,0.30700000000000005,0.26280000000000003,22.12,69.56,47.56,59.52,8.42,8.14,14.080000000000002,108.97999999999999,107.25999999999999,0.6,0.6,0.6,0.6
2008-12-11_Dallas Mavericks_Charlotte Hornets,2008-12-11,Dallas Mavericks,Charlotte Hornets,1.0,0.0,0.7142857142857143,0.42857142857142855,,1.06,,9.0,2.5,2.0,1.0,1.0,0.0,41.6,87.0,0.47700000000000004,6.8,19.4,0.347,17.8,22.8,0.7786000000000001,12.6,34.2,46.8,22.6,6.6,4.6,12.8,18.4,107.8,0.5544,0.516,0.22200000000000003,0.2618,29.080000000000002,75.74,52.8,54.160000000000004,7.040000000000001,6.660000000000001,11.62,112.64000000000001,104.82000000000001,33.0,75.0,0.44020000000000004,6.6,15.6,0.4096,19.0,25.6,0.7348,10.6,23.6,34.2,19.8,8.4,2.6,13.8,24.0,91.6,0.5316,0.48419999999999996,0.20939999999999998,0.343,26.759999999999998,68.08,46.14,60.4,9.7,4.54,13.819999999999999,105.9,115.01999999999998,0.55,0.3181818181818182,0.8,0.2
2008-12-11_Washington Wizards_Boston Celtics,2008-12-11,Washington Wizards,Boston Celtics,0.0,0.0,0.7142857142857143,1.0,4.84,5.5,,1.18,1.0,0.0,4.0,0.0,0.0,40.6,80.8,0.5028,7.6,18.6,0.39220000000000005,15.4,19.4,0.7682,10.6,29.0,39.6,26.2,6.2,4.2,11.4,20.6,104.2,0.5838,0.5488,0.22879999999999998,0.2426,27.380000000000003,76.66,51.760000000000005,64.17999999999999,7.040000000000001,7.1,11.16,118.54,114.22,37.6,76.8,0.489,6.4,17.4,0.34400000000000003,23.4,29.4,0.7996000000000001,11.6,31.8,43.4,22.2,8.6,3.4,13.6,21.2,105.0,0.5837999999999999,0.5292,0.22380000000000005,0.3822,31.020000000000003,77.17999999999999,54.839999999999996,58.959999999999994,9.38,5.76,13.14,116.04,101.94,0.21052631578947367,0.9090909090909092,0.4,1.0
2008-12-12_Boston Celtics_New Orleans Pelicans,2008-12-12,Boston Celtics,New Orleans Pelicans,0.0,0.0,1.0,0.8571428571428571,,1.32,3.4,3.27,-4.0,4.0,1.0,1.0,0.0,40.0,78.0,0.5127999999999999,7.6,17.6,0.42200000000000004,24.0,30.2,0.7986,12.0,33.0,45.0,25.0,9.0,2.6,14.6,22.2,111.6,0.6104,0.5604,0.2234,0.38639999999999997,33.260000000000005,78.92,57.52,62.44,9.48,4.279999999999999,13.719999999999999,120.7,100.74,35.8,76.0,0.47119999999999995,10.2,19.6,0.5186,19.4,21.8,0.881,11.2,29.2,40.4,21.0,7.6,4.6,13.0,21.8,101.2,0.5913999999999999,0.5384,0.2592,0.292,30.619999999999997,74.7,53.64,58.379999999999995,8.899999999999999,7.459999999999999,13.14,118.42,109.97999999999999,0.9130434782608696,0.6666666666666666,1.0,0.8
2008-12-12_Cleveland Cavaliers_Philadelphia 76ers,2008-12-12,Cleveland Cavaliers,Philadelphia 76ers,1.0,0.0,0.8571428571428571,0.7142857142857143,,1.12,,5.9,-2.0,1.0,1.0,1.0,0.0,39.2,80.4,0.48760000000000003,7.0,19.8,0.3618,19.4,23.4,0.8282,11.4,32.8,44.2,22.8,9.8,7.2,13.4,21.2,104.8,0.5780000000000001,0.532,0.24720000000000003,0.29440000000000005,30.5,75.66,54.86,57.98,10.66,12.84,12.919999999999998,115.93999999999998,92.17999999999999,35.0,82.2,0.426,3.4,13.6,0.23479999999999998,22.2,28.4,0.773,13.8,28.2,42.0,17.0,8.6,4.2,13.8,21.8,95.6,0.5064,0.44699999999999995,0.1678,0.34900000000000003,30.380000000000003,72.84,49.9,48.9,9.22,6.840000000000001,12.579999999999998,105.18000000000002,109.36000000000001,0.8636363636363636,0.4090909090909091,1.0,0.4
