unique_game_id,DATE,Home Team,Away Team,HOME_PRIOR_WIN_V_OPP,AWAY_PRIOR_WIN_V_OPP,HOME_IP_AVAIL,AWAY_IP_AVAIL,Home Odds Diff,Away Odds Diff,Home Odds Close,Away Odds Close,Home Relative Age Diff,Home All Stars,Away All Stars,Away Underdog,Underdog Win,Home FG,Home FGA,Home FG%,Home 3P,Home 3PA,Home 3P%,Home FT,Home FTA,Home FT%,Home ORB,Home DRB,Home TRB,Home AST,Home STL,Home BLK,Home TOV,Home PF,Home PTS,Home TS%,Home eFG%,Home 3PAr,Home FTr,Home ORB%,Home DRB%,Home TRB%,Home AST%,Home STL%,Home BLK%,Home TOV%,Home ORtg,Home DRtg,Away FG,Away FGA,Away FG%,Away 3P,Away 3PA,Away 3P%,Away FT,Away FTA,Away FT%,Away ORB,Away DRB,Away TRB,Away AST,Away STL,Away BLK,Away TOV,Away PF,Away PTS,Away TS%,Away eFG%,Away 3PAr,Away FTr,Away ORB%,Away DRB%,Away TRB%,Away AST%,Away STL%,Away BLK%,Away TOV%,Away ORtg,Away DRtg,HOME_CUM_WIN_PCT,AWAY_CUM_WIN_PCT,HOME_ROLL_WIN_PCT,AWAY_ROLL_WIN_PCT
2009-11-14_Memphis Grizzlies_Minnesota Timberwolves,2009-11-14,Memphis Grizzlies,Minnesota Timberwolves,0.0,0.0,0.8571428571428571,0.14285714285714282,-0.039340659340659334,0.7699999999999996,1.2014285714285713,4.532857142857143,-0.5,0.0,0.0,1.0,0.0,35.4,81.4,0.4344,2.4,8.6,0.298,21.0,29.2,0.7144000000000001,12.6,29.8,42.4,18.2,7.2,4.6,15.0,20.2,94.2,0.4981999999999999,0.44880000000000003,0.1056,0.359,29.519999999999992,73.56000000000002,51.0,50.4,7.660000000000001,7.040000000000001,13.66,100.90000000000002,115.27999999999997,34.2,83.4,0.41059999999999997,5.0,16.4,0.316,12.8,19.4,0.6770000000000002,10.8,31.2,42.0,17.0,8.2,4.6,17.4,22.2,86.2,0.46979999999999994,0.44079999999999997,0.19560000000000005,0.231,22.54,73.63999999999999,46.760000000000005,49.279999999999994,8.62,7.419999999999999,15.659999999999997,89.5,112.94000000000001,0.11111111111111116,0.1,0.0,0.0
2009-11-14_Miami Heat_Brooklyn Nets,2009-11-14,Miami Heat,Brooklyn Nets,0.0,0.0,0.7142857142857142,0.28571428571428564,0.011428571428571566,0.14542857142857102,1.0685714285714287,8.736428571428572,2.0,1.0,0.0,1.0,0.0,35.2,77.4,0.4572,6.8,17.8,0.39,18.6,24.6,0.7674,9.8,29.2,39.0,17.4,6.4,4.8,13.0,22.2,95.8,0.5446,0.5009999999999999,0.2278,0.32220000000000004,24.339999999999996,78.44000000000001,50.44,49.440000000000005,7.039999999999997,8.16,12.940000000000001,105.38000000000002,102.7,32.6,81.4,0.40199999999999986,3.8,14.2,0.27640000000000003,14.0,18.8,0.7414,10.6,33.4,44.0,16.2,5.4,4.0,14.8,21.6,83.0,0.4638,0.4257999999999999,0.17439999999999997,0.2294,22.84,80.36000000000001,50.260000000000005,49.239999999999995,5.88,7.26,14.279999999999998,90.96000000000002,103.7,0.75,0.0,0.5999999999999999,0.0
2009-11-14_Milwaukee Bucks_Golden State Warriors,2009-11-14,Milwaukee Bucks,Golden State Warriors,0.0,0.0,0.7142857142857142,0.7142857142857142,-0.0071428571428573395,0.4275274725274718,1.275,3.7121428571428567,3.0,0.0,0.0,1.0,0.0,36.6,84.2,0.43500000000000005,6.6,19.6,0.34080000000000005,15.0,20.4,0.7048000000000001,13.8,34.2,48.0,19.6,8.4,4.6,16.2,23.2,94.8,0.5092,0.47440000000000004,0.23279999999999998,0.24800000000000005,32.2,76.78,54.87999999999998,53.9,9.14,7.2,14.739999999999998,102.08,92.34,41.8,86.8,0.4814000000000001,7.0,19.2,0.3546,21.0,29.2,0.712,9.6,28.8,38.4,21.8,11.0,5.6,14.6,23.6,111.6,0.5593999999999999,0.5218,0.22180000000000005,0.33660000000000007,21.540000000000003,67.75999999999999,44.379999999999995,52.44000000000002,10.680000000000001,8.059999999999999,12.78,109.38000000000002,109.9,0.6666666666666666,0.375,0.8,0.4
2009-11-14_San Antonio Spurs_Oklahoma City Thunder,2009-11-14,San Antonio Spurs,Oklahoma City Thunder,0.0,0.0,1.0,0.8571428571428571,0.006153846153845954,0.5376923076923092,1.226153846153846,4.247692307692308,5.5,2.0,1.0,1.0,1.0,36.8,80.2,0.46019999999999994,9.2,23.0,0.3954,21.0,28.8,0.7158,11.6,27.8,39.4,19.8,6.8,5.2,11.2,24.4,103.8,0.5583999999999999,0.517,0.2854,0.356,28.360000000000003,71.67999999999999,49.64,53.660000000000004,7.62,8.34,10.86,115.81999999999998,114.14000000000001,36.8,82.2,0.4514,5.2,15.4,0.3316,16.2,20.2,0.7878,9.6,31.2,40.8,20.0,9.2,6.2,15.4,24.4,95.0,0.5270000000000001,0.48480000000000006,0.19040000000000004,0.24900000000000003,24.020000000000003,74.73999999999998,50.76,54.2,9.680000000000001,10.280000000000001,14.48,102.08,98.23999999999998,0.5714285714285713,0.5,0.5999999999999999,0.4
2009-11-15_Los Angeles Lakers_Houston Rockets,2009-11-15,Los Angeles Lakers,Houston Rockets,1.0,0.0,0.8571428571428571,1.0,0.04142857142857137,0.23214285714285676,1.1942857142857142,4.632142857142857,3.0,2.0,0.0,1.0,1.0,41.8,90.0,0.46340000000000003,8.2,20.0,0.41720000000000007,12.4,18.2,0.687,13.4,34.8,48.2,26.6,6.2,5.8,12.0,22.6,104.2,0.5322,0.5099999999999999,0.22560000000000002,0.203,29.339999999999996,69.70000000000002,50.76000000000001,62.839999999999996,6.599999999999999,8.34,10.92,110.84,105.24000000000001,39.4,84.6,0.4668,6.6,22.6,0.29700000000000004,17.4,22.4,0.7726,11.2,31.2,42.4,22.2,7.4,6.2,14.6,21.0,102.8,0.5456000000000001,0.5058,0.26560000000000006,0.2666,24.679999999999996,71.71999999999998,47.7,55.720000000000006,7.720000000000001,8.24,13.34,107.14000000000001,105.47999999999999,0.7777777777777779,0.5555555555555555,0.8,0.4
2009-11-15_Oklahoma City Thunder_Los Angeles Clippers,2009-11-15,Oklahoma City Thunder,Los Angeles Clippers,1.0,0.0,1.0,0.5714285714285713,0.09870129870129807,-0.06476190476190391,1.4414285714285708,2.773571428571429,-2.5,1.0,0.0,1.0,1.0,36.4,80.0,0.4586,4.4,13.2,0.31279999999999997,18.4,23.2,0.7782,9.0,32.4,41.4,18.6,8.0,6.8,14.0,23.6,95.6,0.5349999999999999,0.4878,0.1694,0.2942,22.82,75.03999999999999,50.879999999999995,50.98,8.6,11.3,13.540000000000001,104.01999999999998,98.96,36.2,77.4,0.4677999999999999,5.6,18.0,0.3196,18.6,26.8,0.6856000000000001,10.6,28.4,39.0,24.2,8.0,7.2,14.8,21.2,96.6,0.54,0.5039999999999999,0.23240000000000008,0.3470000000000001,25.9,70.12,48.05999999999999,67.04,8.540000000000001,11.16,14.3,104.26000000000002,108.5,0.5555555555555555,0.29999999999999993,0.5999999999999999,0.4
2009-11-15_Phoenix Suns_Toronto Raptors,2009-11-15,Phoenix Suns,Toronto Raptors,0.0,0.0,1.0,0.8571428571428571,0.009220779220779463,0.3311904761904767,1.2728571428571431,3.777857142857143,1.5,1.0,1.0,1.0,0.0,40.8,85.2,0.4856000000000001,12.2,26.0,0.46679999999999994,17.6,25.2,0.6736000000000001,13.0,31.4,44.4,26.0,4.4,2.6,15.4,20.8,111.4,0.5871999999999999,0.5599999999999999,0.31100000000000005,0.30179999999999996,29.2,74.54,51.94,63.3,4.619999999999999,3.7600000000000002,13.88,115.98000000000002,110.5,39.4,80.6,0.4918000000000001,9.4,21.6,0.43879999999999997,18.8,23.4,0.8094000000000001,9.0,28.6,37.6,21.0,5.0,4.4,11.8,24.0,107.0,0.5909999999999999,0.5511999999999999,0.26919999999999994,0.29179999999999995,23.71999999999999,71.93999999999998,48.4,53.120000000000005,5.540000000000001,7.1,11.4,118.32000000000001,116.11999999999998,0.8,0.5555555555555555,0.8,0.5999999999999999
2009-11-16_Orlando Magic_Charlotte Hornets,2009-11-16,Orlando Magic,Charlotte Hornets,1.0,0.0,1.0,0.8571428571428571,-0.014935064935065023,1.7383116883116871,1.0814285714285714,8.152857142857142,0.0,1.0,1.0,1.0,0.0,33.8,76.2,0.44159999999999994,6.4,22.8,0.2704,17.6,26.6,0.6412000000000002,8.4,29.4,37.8,15.8,6.0,4.8,13.0,19.2,91.6,0.5199999999999999,0.48339999999999994,0.29940000000000005,0.35540000000000005,20.040000000000003,81.62,47.96,47.379999999999995,6.68,7.6,12.9,101.16,101.78,33.0,78.4,0.42219999999999996,7.0,19.6,0.3452,11.6,17.2,0.6852000000000001,12.8,28.4,41.2,19.6,5.4,4.4,15.2,21.2,84.6,0.4915999999999999,0.4654,0.24820000000000006,0.22780000000000006,29.8,75.71999999999998,51.32000000000001,59.19999999999999,6.22,7.7200000000000015,15.059999999999997,97.91999999999999,104.08000000000001,0.7,0.3333333333333333,0.5999999999999999,0.2
2009-11-17_Cleveland Cavaliers_Golden State Warriors,2009-11-17,Cleveland Cavaliers,Golden State Warriors,0.0,0.0,0.7142857142857142,0.5714285714285713,0.02178571428571452,0.14392857142857451,1.0442857142857145,11.066428571428574,1.0,1.0,0.0,1.0,0.0,36.6,76.0,0.4832000000000001,8.4,18.0,0.47960000000000014,19.4,27.2,0.7055999999999999,7.2,33.0,40.2,19.0,7.6,5.0,14.0,20.8,101.0,0.5746,0.5386,0.23700000000000002,0.35999999999999993,18.9,82.98000000000002,51.580000000000005,51.959999999999994,8.14,7.88,13.700000000000003,108.3,102.35999999999999,45.2,86.4,0.5246000000000001,7.2,18.8,0.3710000000000001,21.0,28.2,0.739,7.0,29.4,36.4,22.8,11.4,5.8,13.0,23.0,118.6,0.6005999999999999,0.5664000000000001,0.21820000000000003,0.32620000000000005,17.0,65.17999999999999,42.8,50.02000000000002,11.040000000000003,8.32,11.62,115.68000000000002,111.31999999999998,0.7,0.3333333333333333,0.8,0.4
2009-11-17_Denver Nuggets_Toronto Raptors,2009-11-17,Denver Nuggets,Toronto Raptors,0.0,0.0,1.0,0.7142857142857142,-0.02619047619047654,0.7671428571428569,1.2071428571428569,4.527142857142857,1.0,1.0,1.0,1.0,0.0,34.6,81.4,0.4264,4.0,14.6,0.264,23.8,28.8,0.8202,11.0,29.0,40.0,18.4,8.8,3.4,13.8,20.4,97.0,0.5159999999999999,0.45039999999999997,0.17840000000000003,0.3556,25.44,69.58,47.000000000000014,52.78000000000001,9.460000000000003,5.159999999999999,12.860000000000003,104.16000000000001,106.75999999999999,39.6,82.8,0.4816000000000001,8.4,20.6,0.41720000000000007,18.0,21.6,0.8362,9.4,28.2,37.6,20.0,5.0,4.4,12.0,23.0,105.6,0.5744,0.5329999999999999,0.2484,0.2638,23.459999999999997,70.16,46.9,50.32,5.4799999999999995,7.12,11.440000000000001,115.64000000000001,117.58,0.7,0.5,0.4,0.4
2009-11-17_Los Angeles Lakers_Detroit Pistons,2009-11-17,Los Angeles Lakers,Detroit Pistons,0.0,0.0,0.8571428571428571,0.8571428571428571,0.02414285714285702,-0.0005952380952392033,1.1471428571428568,5.418571428571428,2.5,2.0,0.0,1.0,0.0,40.4,88.2,0.4558000000000001,8.6,21.6,0.4114000000000001,12.4,18.0,0.6923999999999999,11.2,35.0,46.2,28.0,6.0,7.0,12.8,22.0,101.8,0.5294000000000001,0.5054,0.24820000000000003,0.20700000000000002,25.299999999999997,71.00000000000003,49.10000000000001,69.02,6.279999999999999,10.419999999999998,11.720000000000002,107.31999999999998,103.88,37.8,78.2,0.48580000000000007,4.6,14.6,0.3074,16.8,24.8,0.6862,12.6,28.8,41.4,16.4,6.4,5.6,12.6,22.8,97.0,0.5458000000000001,0.5152000000000001,0.1866,0.31900000000000006,31.080000000000005,71.4,51.92,43.11999999999999,7.42,10.039999999999997,12.4,111.78000000000002,106.52000000000001,0.7,0.5,0.5999999999999999,0.5999999999999999
2009-11-17_Miami Heat_Oklahoma City Thunder,2009-11-17,Miami Heat,Oklahoma City Thunder,0.0,0.0,1.0,1.0,-0.05576923076923057,0.5669780219780223,1.3450000000000002,3.2392857142857143,4.0,1.0,1.0,1.0,1.0,34.6,76.2,0.4558,5.8,16.6,0.35940000000000005,17.8,24.2,0.7376,10.4,29.2,39.6,17.4,6.6,5.8,12.6,20.8,92.8,0.5356,0.49439999999999984,0.21719999999999998,0.3202,26.26,77.16,51.4,50.56,7.58,9.72,12.680000000000001,105.17999999999999,100.56,35.0,78.6,0.4492,4.6,15.6,0.29279999999999995,20.8,25.6,0.8026,10.4,32.6,43.0,18.2,7.8,5.4,13.8,24.8,95.4,0.5358,0.4798,0.19899999999999998,0.3254,25.200000000000003,73.63999999999999,51.54,51.36,8.52,9.040000000000001,13.400000000000002,105.37999999999997,99.84,0.7777777777777779,0.5,0.8,0.5999999999999999
2009-11-18_Atlanta Hawks_Miami Heat,2009-11-18,Atlanta Hawks,Miami Heat,0.0,0.0,1.0,0.8571428571428571,0.04142857142857159,0.16714285714285726,1.2814285714285716,3.6571428571428575,-2.5,1.0,1.0,1.0,0.0,42.8,86.2,0.49720000000000003,6.0,17.0,0.3556,19.6,25.2,0.7786000000000002,13.0,32.6,45.6,23.8,7.0,5.2,12.8,21.6,111.2,0.5715999999999999,0.5319999999999999,0.1964,0.29300000000000004,32.06,77.92,55.71999999999999,55.31999999999999,7.420000000000002,8.2,11.62,117.81999999999998,101.78000000000003,33.8,76.2,0.44480000000000003,5.2,17.4,0.3008,18.8,26.4,0.7132000000000001,10.6,28.6,39.2,17.0,7.2,5.6,12.2,19.4,91.6,0.522,0.4789999999999998,0.2284,0.3508,26.220000000000006,78.2,51.14,50.660000000000004,8.26,9.459999999999999,12.180000000000001,103.94000000000001,103.2,0.8181818181818182,0.7,1.0,0.5999999999999999
2009-11-18_Boston Celtics_Golden State Warriors,2009-11-18,Boston Celtics,Golden State Warriors,0.0,0.0,1.0,0.5714285714285713,-0.035769230769231,2.421153846153844,1.0192307692307692,15.176153846153845,1.0,1.0,0.0,1.0,0.0,38.4,77.6,0.4934,3.2,14.8,0.20139999999999997,16.8,23.0,0.7215999999999999,9.4,27.4,36.8,23.8,9.2,4.0,13.6,20.2,96.8,0.5519999999999999,0.5137999999999999,0.19,0.29979999999999996,24.18,71.48,47.959999999999994,61.88000000000001,10.219999999999997,6.840000000000001,13.479999999999999,107.74000000000001,107.10000000000002,45.0,87.4,0.5166000000000001,7.8,20.0,0.37940000000000007,21.0,27.0,0.7722,8.0,29.0,37.0,23.6,12.0,5.0,13.0,20.8,118.8,0.599,0.5614000000000001,0.2294,0.3088000000000001,19.82,68.44,45.32000000000001,52.20000000000001,11.7,7.26,11.559999999999999,117.0,111.32000000000001,0.7272727272727273,0.29999999999999993,0.4,0.4
2009-11-18_Indiana Pacers_New York Knicks,2009-11-18,Indiana Pacers,New York Knicks,1.0,0.0,0.5714285714285713,0.7142857142857142,0.060873015873015524,0.05811688311688323,1.356428571428571,3.1735714285714285,-0.5,0.0,1.0,1.0,1.0,36.2,81.4,0.44559999999999994,6.4,17.8,0.36999999999999994,24.2,32.0,0.7558,11.6,36.0,47.6,20.0,8.6,9.0,14.2,22.8,103.0,0.5404000000000001,0.48539999999999994,0.21880000000000005,0.39300000000000007,25.399999999999995,73.56,50.52,55.019999999999996,8.940000000000001,13.040000000000001,12.76,106.85999999999999,94.66000000000001,37.2,82.6,0.44959999999999994,7.4,23.6,0.3333999999999999,14.0,17.8,0.8023999999999999,7.6,28.6,36.2,19.2,9.0,4.0,16.0,21.2,95.8,0.5287999999999999,0.4946,0.286,0.2156,17.4,74.17999999999999,44.0,51.980000000000004,9.320000000000002,6.5200000000000005,14.939999999999998,98.80000000000004,109.66,0.625,0.1,1.0,0.0
2009-11-18_Memphis Grizzlies_Los Angeles Clippers,2009-11-18,Memphis Grizzlies,Los Angeles Clippers,0.0,1.0,1.0,0.7142857142857142,-0.04857142857142871,0.4095238095238094,1.4364285714285714,2.8078571428571424,-2.0,0.0,0.0,1.0,0.0,35.4,81.4,0.4344,2.2,9.6,0.26,19.6,26.0,0.7510000000000001,12.4,30.0,42.4,17.4,7.4,4.4,15.8,19.8,92.6,0.49779999999999996,0.4476,0.118,0.319,28.9,74.06000000000002,50.86,48.36,7.880000000000001,6.860000000000001,14.459999999999999,99.34000000000002,110.05999999999999,34.4,77.6,0.4433999999999999,5.6,18.6,0.29879999999999995,16.6,23.6,0.7010000000000003,12.0,26.6,38.6,21.4,6.2,6.2,15.0,20.6,91.0,0.5167999999999999,0.47939999999999994,0.24000000000000005,0.30620000000000014,27.880000000000003,66.88000000000001,46.43999999999998,62.739999999999995,6.9799999999999995,10.120000000000001,14.559999999999999,102.38000000000001,112.8,0.2,0.3333333333333333,0.2,0.2
2009-11-18_Milwaukee Bucks_Brooklyn Nets,2009-11-18,Milwaukee Bucks,Brooklyn Nets,0.0,0.0,0.7142857142857142,0.28571428571428564,0.023285714285714354,0.08324675324675468,1.1692857142857143,5.031428571428571,2.5,0.0,0.0,1.0,0.0,41.4,88.4,0.46799999999999997,9.8,22.0,0.4370000000000001,15.2,21.2,0.7154,14.4,34.4,48.8,21.4,7.8,4.4,16.0,21.4,107.8,0.5504,0.5222,0.24740000000000006,0.24180000000000001,32.6,82.62,56.65999999999999,52.1,8.1,6.68,14.139999999999997,110.6,102.54,29.6,76.4,0.39039999999999997,3.6,12.4,0.2996,15.2,19.0,0.788,9.2,34.8,44.0,13.4,4.6,5.0,15.6,20.4,78.0,0.4622,0.414,0.1614,0.25039999999999996,21.0,79.34,49.94,45.17999999999999,5.08,8.559999999999999,15.479999999999999,88.44000000000003,96.75999999999999,0.625,0.0,0.8,0.0
2009-11-18_Minnesota Timberwolves_Houston Rockets,2009-11-18,Minnesota Timberwolves,Houston Rockets,0.0,0.0,0.42857142857142855,1.0,-0.08747252747252832,0.07499999999999996,3.0271428571428567,1.385,-1.5,0.0,0.0,0.0,0.0,36.4,85.2,0.42860000000000004,4.4,16.6,0.2722,12.0,17.8,0.6928000000000001,10.4,31.2,41.6,18.6,8.2,3.8,17.2,22.0,89.2,0.48139999999999994,0.45459999999999995,0.19400000000000003,0.20660000000000003,21.740000000000002,75.16,46.99999999999999,51.2,8.5,6.079999999999999,15.3,91.44000000000001,113.62,39.4,89.4,0.4408,7.6,26.2,0.2890000000000001,16.2,20.2,0.7954000000000001,11.4,33.0,44.4,23.8,8.4,4.8,12.6,22.8,102.6,0.5222,0.483,0.29280000000000006,0.2306,24.479999999999997,78.1,49.84,59.920000000000016,8.660000000000002,7.08,11.280000000000001,105.78,105.51999999999998,0.09090909090909093,0.5454545454545452,0.0,0.4
2009-11-18_Orlando Magic_Oklahoma City Thunder,2009-11-18,Orlando Magic,Oklahoma City Thunder,0.0,1.0,0.8571428571428571,1.0,-0.0234285714285718,1.677380952380953,1.0985714285714283,7.140714285714287,3.5,1.0,1.0,1.0,0.0,33.2,76.4,0.4326,7.0,23.6,0.28200000000000003,15.6,25.8,0.5988,9.2,29.4,38.6,15.8,7.0,4.2,13.4,18.2,89.0,0.5065999999999999,0.4782,0.30900000000000005,0.3438,21.080000000000002,83.12,48.480000000000004,48.34,7.7799999999999985,6.719999999999999,13.260000000000002,98.49999999999999,99.32,34.4,80.0,0.4312,3.8,15.2,0.2516,22.4,27.0,0.8202,11.4,30.8,42.2,16.6,8.6,5.6,13.0,24.0,95.0,0.518,0.45520000000000005,0.18959999999999994,0.33980000000000005,27.0,72.83999999999999,50.18,48.13999999999999,9.42,9.4,12.38,104.75999999999999,102.67999999999999,0.7272727272727273,0.5454545454545452,0.5999999999999999,0.5999999999999999
2009-11-18_Portland Trail Blazers_Detroit Pistons,2009-11-18,Portland Trail Blazers,Detroit Pistons,0.0,0.0,0.8571428571428571,0.8571428571428571,0.007999999999999785,0.3167857142857118,1.14,5.654285714285713,-3.5,1.0,0.0,1.0,0.0,34.2,75.4,0.4548,6.6,18.6,0.34320000000000006,17.2,21.2,0.8186,9.8,34.2,44.0,19.2,5.0,5.8,14.2,21.0,92.2,0.5481999999999999,0.49940000000000007,0.25220000000000004,0.2858,24.46,75.83999999999999,52.64,54.15999999999999,5.6,8.820000000000002,14.460000000000003,106.0,95.03999999999999,37.0,77.8,0.4774000000000001,4.4,14.8,0.2846000000000001,16.6,22.8,0.7247999999999999,12.6,28.4,41.0,17.2,6.4,6.4,13.4,20.6,95.0,0.5426,0.5056,0.19019999999999998,0.29400000000000004,30.860000000000007,69.22,50.76000000000001,46.279999999999994,7.42,10.799999999999997,13.26,109.66000000000001,105.72,0.6666666666666666,0.4545454545454544,0.8,0.5999999999999999
2009-11-18_Utah Jazz_Toronto Raptors,2009-11-18,Utah Jazz,Toronto Raptors,0.0,0.0,0.7142857142857142,0.8571428571428571,0.01263736263736237,0.2504395604395597,1.2557142857142856,3.9042857142857135,-1.0,2.0,1.0,1.0,0.0,38.4,78.4,0.4902,4.4,13.8,0.30180000000000007,17.8,22.8,0.7698,11.6,30.8,42.4,24.2,5.8,3.2,16.2,20.4,99.0,0.5596,0.5179999999999998,0.17579999999999996,0.29219999999999996,30.72,78.88000000000001,55.18000000000001,62.80000000000001,6.5,6.1,15.439999999999998,110.66000000000001,111.67999999999999,40.8,84.6,0.4862,8.2,19.4,0.43200000000000005,18.0,21.8,0.8305999999999999,10.8,28.6,39.4,22.4,5.8,4.8,12.0,24.4,107.8,0.5751999999999999,0.5353999999999999,0.22999999999999998,0.2596,26.21999999999999,71.92,49.13999999999999,54.779999999999994,6.26,7.840000000000001,11.220000000000002,117.22,116.93999999999998,0.4,0.4545454545454544,0.4,0.4
2009-11-19_Los Angeles Lakers_Chicago Bulls,2009-11-19,Los Angeles Lakers,Chicago Bulls,0.0,0.0,1.0,0.8571428571428571,0.005714285714285783,0.6459523809523811,1.1557142857142857,5.329285714285715,4.0,2.0,0.0,1.0,0.0,39.2,87.0,0.44920000000000015,7.6,22.2,0.34559999999999996,14.2,20.2,0.6923999999999999,10.4,34.8,45.2,26.4,6.2,6.4,13.6,21.8,100.2,0.5226,0.4935999999999999,0.2574000000000001,0.2332,23.9,73.12000000000003,49.28,67.29999999999998,6.4399999999999995,9.76,12.400000000000002,104.41999999999999,101.79999999999998,37.0,82.4,0.4508,4.0,11.0,0.3748,15.2,21.0,0.7210000000000003,13.6,30.4,44.0,21.2,7.6,6.2,16.4,17.6,93.2,0.5096,0.475,0.1328,0.25780000000000003,31.860000000000003,70.08,50.99999999999999,57.239999999999995,8.260000000000002,9.779999999999998,15.180000000000001,100.78,98.14000000000001,0.7272727272727273,0.5999999999999999,0.5999999999999999,0.5999999999999999
2009-11-19_New Orleans Pelicans_Phoenix Suns,2009-11-19,New Orleans Pelicans,Phoenix Suns,0.0,1.0,0.8571428571428571,1.0,1.0200000000000005,-0.08428571428571452,4.03,1.2457142857142858,2.5,1.0,1.0,0.0,1.0,37.4,84.4,0.44220000000000004,7.2,23.0,0.31000000000000005,18.4,23.6,0.7664,12.6,28.6,41.2,21.2,8.4,3.2,13.0,21.0,100.4,0.5288000000000002,0.48439999999999994,0.2716,0.28200000000000003,29.660000000000004,65.61999999999999,47.90000000000001,56.760000000000005,9.080000000000002,4.919999999999999,11.940000000000003,108.46,111.64000000000001,40.2,84.2,0.4838,10.0,24.8,0.3934,21.0,28.2,0.7486000000000003,12.4,31.4,43.8,23.6,3.0,4.0,13.8,19.6,111.4,0.5842,0.5448000000000001,0.29960000000000003,0.33920000000000006,28.3,75.2,52.14,57.919999999999995,3.18,5.859999999999999,12.580000000000002,117.28,114.24000000000001,0.3333333333333333,0.8333333333333334,0.4,0.8
2009-11-19_San Antonio Spurs_Utah Jazz,2009-11-19,San Antonio Spurs,Utah Jazz,0.0,1.0,0.7142857142857142,0.7142857142857142,0.13285714285714345,-0.3035714285714284,1.4800000000000002,2.6585714285714284,5.0,2.0,2.0,1.0,1.0,35.4,80.6,0.43839999999999996,8.4,23.2,0.34719999999999995,20.6,27.6,0.7353999999999999,10.2,32.4,42.6,21.8,5.8,4.8,12.2,25.2,99.8,0.5352,0.48979999999999996,0.2866,0.3393999999999999,24.479999999999997,75.67999999999999,50.260000000000005,61.2,6.419999999999999,7.139999999999999,11.680000000000001,108.96,109.86000000000001,39.2,80.0,0.4904,4.0,13.0,0.28980000000000006,17.6,23.4,0.7470000000000001,12.6,32.0,44.6,24.6,6.6,3.0,15.8,19.0,100.0,0.5538000000000001,0.5151999999999999,0.16259999999999994,0.29279999999999995,32.36,75.58000000000001,55.080000000000005,62.56,7.339999999999999,5.34,14.9,110.52000000000001,107.55999999999999,0.4444444444444446,0.4545454545454544,0.4,0.5999999999999999
2009-11-20_Atlanta Hawks_Houston Rockets,2009-11-20,Atlanta Hawks,Houston Rockets,0.0,0.0,1.0,1.0,0.0600000000000005,0.21482142857142872,1.3200000000000005,3.378571428571429,-1.0,1.0,0.0,1.0,0.0,41.4,86.6,0.47920000000000007,6.0,17.2,0.35140000000000005,18.4,24.8,0.7486,14.4,31.0,45.4,22.4,7.6,4.6,12.8,18.8,107.2,0.5504,0.5138,0.19780000000000003,0.28700000000000003,33.620000000000005,77.4,54.839999999999996,54.08,8.14,7.620000000000002,11.599999999999998,114.97999999999998,100.84000000000002,40.2,91.0,0.442,8.8,27.2,0.3226000000000001,12.2,15.4,0.7766,12.8,33.4,46.2,24.8,8.8,4.4,14.2,20.8,101.4,0.5188,0.4904,0.29900000000000004,0.1698,28.479999999999997,77.24,52.14,61.540000000000006,9.22,6.56,12.559999999999999,105.66,98.83999999999999,0.8333333333333334,0.5833333333333333,1.0,0.5999999999999999
2009-11-20_Boston Celtics_Orlando Magic,2009-11-20,Boston Celtics,Orlando Magic,0.0,0.0,0.8571428571428571,0.8571428571428571,0.07321428571428501,-0.05202380952380947,1.3657142857142852,3.1221428571428573,-1.0,1.0,1.0,1.0,1.0,37.8,76.2,0.495,4.0,15.0,0.2412,18.4,24.8,0.7475999999999999,9.0,26.6,35.6,22.8,8.8,3.2,14.8,19.8,98.0,0.562,0.5207999999999999,0.1962,0.32599999999999996,24.119999999999997,70.56,47.72,60.44,9.739999999999998,5.0,14.52,108.05999999999999,103.04,36.0,79.0,0.45519999999999994,9.0,26.6,0.3282,14.8,24.2,0.6060000000000001,9.2,32.8,42.0,18.0,6.6,4.8,13.0,18.0,95.8,0.5341999999999999,0.5126000000000002,0.3386000000000001,0.308,21.4,84.0,51.04,49.96000000000001,7.219999999999999,7.6,12.66,103.79999999999998,95.32000000000001,0.75,0.75,0.5999999999999999,0.8
2009-11-20_Dallas Mavericks_Sacramento Kings,2009-11-20,Dallas Mavericks,Sacramento Kings,0.0,0.0,0.8571428571428571,0.8571428571428571,0.02385714285714302,0.18732142857142975,1.1278571428571431,5.7735714285714295,4.5,2.0,0.0,1.0,0.0,36.4,86.4,0.4210000000000001,5.8,18.0,0.3258,17.6,22.6,0.7769999999999999,11.8,36.0,47.8,20.8,7.4,6.0,11.0,20.0,96.2,0.5004,0.45540000000000014,0.20940000000000003,0.26460000000000006,24.140000000000004,76.08,49.81999999999999,57.080000000000005,7.980000000000001,8.94,10.219999999999999,102.36,99.34,36.8,78.4,0.4694,6.0,17.4,0.3445999999999999,24.6,30.6,0.7966,12.8,34.4,47.2,18.2,7.8,4.8,16.8,23.0,104.2,0.5677999999999999,0.5094,0.22379999999999994,0.39380000000000004,30.8,79.46,55.960000000000015,49.72000000000001,8.239999999999998,7.460000000000001,15.340000000000003,110.28,107.05999999999999,0.75,0.5,0.8,0.8
